H57,H47,H35,Mean57,SD57,Max57,Min57,Mean47,SD47,Max47,Min47,Mean35,SD35,Max35,Min35,MeanWD,SDWD,MaxWD,MinWD,MeanTemp,SDTemp,MaxTemp,MinTemp,Date,Time
57,47,35,13.88,2.36,19.07,8.37,13.74,2.36,19.48,8.77,13.52,2.46,20.22,8.37,261,8,267,0,26.4,0,27,26.1,3/26/2009,13:30:00
57,47,35,14.84,1.98,19.85,9.92,14.38,1.98,19.85,8.77,14.04,2.07,19.48,9.15,256,8,251,0,26.4,0,26.7,26.1,3/26/2009,13:40:00
57,47,35,11.45,1.98,16.4,7.61,11.41,1.98,16.05,5.71,11.76,1.82,15.27,6.85,243,9,246,0,26.4,0,26.7,26.4,3/26/2009,13:50:00
57,47,35,12.99,2.16,18.33,8.77,12.95,2.16,19.07,8.37,12.76,2.16,17.57,7.99,242,12,249,0,27.1,0.3,27.6,26.7,3/26/2009,14:00:00
57,47,35,13.36,1.67,17.2,9.15,13.27,1.67,17.2,8.37,13.29,1.74,17.2,7.99,243,9,250,0,26.6,0.1,27.3,26.4,3/26/2009,14:10:00
57,47,35,13.92,2.26,20.6,9.15,13.59,2.26,19.48,7.99,13.5,2.26,20.6,7.24,249,10,267,0,26.7,0.1,27.3,26.7,3/26/2009,14:20:00
57,47,35,11.42,2.36,16.79,6.85,11.51,2.26,16.79,7.24,11.5,2.26,17.2,7.24,240,11,232,0,27.1,0,27.6,26.7,3/26/2009,14:30:00
57,47,35,13.67,1.53,17.57,8.77,13.44,1.47,16.79,8.77,13.25,1.47,16.05,9.54,244,7,238,0,27.4,0,27.6,27,3/26/2009,14:40:00
57,47,35,13.34,2.36,20.22,8.37,13.15,2.26,20.6,8.37,13.05,2.16,20.22,8.77,243,10,234,0,27.2,0.1,27.6,26.7,3/26/2009,14:50:00
57,47,35,13.21,1.98,18.33,7.99,13.16,1.98,17.94,8.77,13.03,2.07,17.57,7.99,238,9,238,0,27.2,0,27.6,26.7,3/26/2009,15:00:00
57,47,35,13.55,1.67,19.07,9.15,13.31,1.74,17.57,8.77,13.16,1.98,17.2,7.99,245,10,245,0,27.2,0,27.6,27,3/26/2009,15:10:00
57,47,35,13.5,1.53,16.4,9.54,13.4,1.47,17.2,9.92,13.17,1.47,16.4,8.77,243,13,246,0,27,0,27.6,26.7,3/26/2009,15:20:00
57,47,35,11.54,2.16,16.4,6.85,11.61,2.07,16.79,6.47,11.85,1.98,17.94,7.24,235,8,239,0,27.1,0.1,27.6,26.7,3/26/2009,15:30:00
57,47,35,12.81,2.07,18.33,7.99,12.64,2.07,16.79,7.61,12.41,2.07,19.48,7.24,243,12,249,0,27.2,0,27.6,27,3/26/2009,15:40:00
57,47,35,13.89,1.67,19.07,10.29,14.04,1.6,17.57,10.67,14.27,1.67,17.57,9.92,231,6,243,0,26.8,0.1,27.3,26.7,3/26/2009,15:50:00
57,47,35,12.71,2.07,17.94,6.85,12.71,2.07,17.94,7.24,12.76,1.98,17.57,7.61,231,12,244,0,26.8,0.1,27.3,26.7,3/26/2009,16:00:00
57,47,35,12.59,1.82,16.79,8.37,12.32,1.82,16.05,8.37,12.09,1.74,16.05,8.37,247,10,235,0,27,0,27.3,26.7,3/26/2009,16:10:00
57,47,35,13.45,2.36,18.33,7.24,13.28,2.26,18.33,7.61,13.05,2.26,18.33,8.37,248,9,251,0,26.8,0.2,27.3,26.7,3/26/2009,16:20:00
57,47,35,12.94,3.2,19.07,6.09,12.97,2.93,19.07,6.47,13.11,2.69,19.48,7.24,236,9,235,0,26.8,0.2,27.3,26.4,3/26/2009,16:30:00
57,47,35,13.05,1.82,17.94,7.99,12.77,1.82,17.2,7.24,12.6,1.82,16.79,8.37,246,8,245,0,26.6,0,27,26.7,3/26/2009,16:40:00
57,47,35,14.09,1.53,17.94,10.29,13.76,1.4,17.2,9.92,13.37,1.47,17.2,8.77,250,8,249,0,26.6,0,26.7,26.4,3/26/2009,16:50:00
57,47,35,13.32,1.98,17.57,8.77,13.19,1.9,17.2,8.77,13.18,1.9,17.2,9.15,244,7,247,0,26.4,0,26.7,26.4,3/26/2009,17:00:00
57,47,35,12.52,2.07,17.57,6.85,12.54,2.07,17.94,7.24,12.57,2.07,17.57,6.85,238,9,226,0,26.1,0,26.4,26.1,3/26/2009,17:10:00
57,47,35,13.93,2.81,18.33,7.24,13.92,2.69,18.33,6.85,13.96,2.36,18.72,9.15,235,6,234,0,25.9,0,26.4,25.8,3/26/2009,17:20:00
57,47,35,12.71,2.07,17.57,8.37,12.62,1.9,17.2,8.37,12.62,1.67,16.79,8.37,239,7,243,0,25.7,0.1,26.1,25.5,3/26/2009,17:30:00
57,47,35,11.01,1.53,15.63,7.24,11.01,1.47,14.87,7.24,11.02,1.4,14.52,7.99,240,11,215,0,25.8,0,26.1,25.5,3/26/2009,17:40:00
57,47,35,12.27,2.07,16.05,7.24,12.17,1.98,16.05,7.61,12.07,1.9,16.79,7.99,242,7,238,0,25.7,0.1,26.1,25.5,3/26/2009,17:50:00
57,47,35,12.76,2.36,17.94,6.09,12.51,2.36,17.94,6.85,12.17,2.36,17.94,7.24,243,8,239,0,25.5,0,25.8,25.5,3/26/2009,18:00:00
57,47,35,12.62,2.07,17.94,7.24,12.2,2.07,17.57,7.24,11.8,2.07,16.79,7.24,246,7,251,0,25.2,0.1,25.5,24.9,3/26/2009,18:10:00
57,47,35,11.41,1.82,15.63,7.61,11.11,1.74,15.27,6.85,10.94,1.6,14.87,7.99,245,8,260,0,24.7,0,24.9,24.6,3/26/2009,18:20:00
57,47,35,8.58,1.53,13.34,4.94,8.82,1.53,12.96,4.94,9.01,1.53,13.34,5.71,240,6,245,0,24.4,0,24.9,24.3,3/26/2009,18:30:00
57,47,35,7.51,1.04,10.29,4.17,7.81,1.18,10.67,4.56,8.1,1.18,11.82,4.94,238,7,224,0,24,0,24.6,23.7,3/26/2009,18:40:00
57,47,35,10.01,2.46,16.05,5.32,9.96,2.07,15.27,6.09,9.89,1.82,15.27,6.85,243,8,254,0,23.7,0,24,23.7,3/26/2009,18:50:00
57,47,35,9.12,1.6,13.73,5.32,9.08,1.53,13.73,5.71,9.15,1.34,13.34,5.71,244,7,236,0,23.6,0.2,24,23.4,3/26/2009,19:00:00
57,47,35,7.65,1.23,11.45,4.56,7.48,0.99,11.07,5.32,7.54,0.83,10.67,5.32,244,6,257,0,22.9,0,23.4,22.8,3/26/2009,19:10:00
57,47,35,7.86,1.08,10.67,4.56,7.54,1.13,10.67,4.17,7.21,0.99,10.29,4.56,247,7,255,0,22.5,0.2,22.8,22.2,3/26/2009,19:20:00
57,47,35,8.8,0.83,11.45,6.09,8.23,0.77,10.67,5.71,7.63,0.64,9.54,6.09,254,6,251,0,21.9,0,22.2,21.9,3/26/2009,19:30:00
57,47,35,9.62,0.8,11.82,7.61,9.03,0.83,11.45,6.85,8.16,0.91,11.45,6.09,259,6,257,0,21.6,0,21.9,21.6,3/26/2009,19:40:00
57,47,35,9.6,0.7,11.45,7.61,8.82,0.7,10.67,6.85,7.99,0.77,10.67,6.09,256,5,250,0,21.4,0,21.6,21.3,3/26/2009,19:50:00
57,47,35,8.89,0.52,10.67,7.61,8.23,0.47,9.54,7.24,7.63,0.45,9.15,6.47,252,4,254,0,21.2,0,21.6,21.3,3/26/2009,20:00:00
57,47,35,8.99,0.59,10.29,7.24,8.29,0.54,9.54,6.85,7.8,0.54,9.54,6.47,250,5,247,0,21.2,0,21.3,21,3/26/2009,20:10:00
57,47,35,8.96,0.5,10.29,7.61,8.22,0.47,9.54,6.85,7.76,0.5,9.54,6.47,251,4,257,0,20.9,0.3,21.3,20.1,3/26/2009,20:20:00
57,47,35,8.91,0.38,9.92,7.61,8.15,0.35,9.15,7.24,7.62,0.4,8.37,6.47,252,4,247,0,20.8,0.2,21.3,20.1,3/26/2009,20:30:00
57,47,35,8.2,0.4,9.15,7.24,7.6,0.4,8.77,6.47,7.07,0.52,8.37,5.32,251,5,254,0,19.1,0.6,20.4,18.4,3/26/2009,20:40:00
57,47,35,7.37,0.56,8.77,5.71,6.79,0.73,8.77,4.56,6.16,0.91,8.37,3.41,248,8,254,0,18.7,0,19,18.4,3/26/2009,20:50:00
57,47,35,5.62,0.91,7.99,3.41,4.87,0.95,7.61,2.65,4.3,0.73,7.24,2.65,240,11,257,0,19,0,19.3,19,3/26/2009,21:00:00
57,47,35,5.48,0.54,7.24,4.17,4.74,0.67,6.47,3.03,4.08,0.59,6.09,2.65,242,10,251,0,18.8,0,19,18.7,3/26/2009,21:10:00
57,47,35,5.32,0.56,6.47,3.8,4.65,0.64,6.47,3.03,3.88,0.54,5.71,2.65,243,10,246,0,18.9,0,19.3,18.7,3/26/2009,21:20:00
57,47,35,3.89,0.67,5.71,2.26,3.46,0.54,5.32,1.88,3.29,0.45,4.56,2.26,233,10,248,0,18.7,0.1,19,17.9,3/26/2009,21:30:00
57,47,35,3.62,0.56,5.32,2.26,3.13,0.54,4.56,1.88,3.1,0.5,4.17,1.12,231,9,227,0,18.1,0.1,18.4,17.9,3/26/2009,21:40:00
57,47,35,3.79,0.62,5.32,2.26,3.14,0.45,4.56,1.88,2.94,0.38,3.8,1.88,234,8,257,0,18.5,0,18.7,18.4,3/26/2009,21:50:00
57,47,35,2.74,0.62,4.56,0.73,3.12,0.52,4.17,1.5,3.58,0.38,4.56,2.26,214,5,220,0,18.2,0.2,18.7,17.9,3/26/2009,22:00:00
57,47,35,2.28,0.91,4.17,0.35,2.79,0.8,4.56,1.12,3.51,0.59,4.94,1.88,209,9,199,0,17.9,0,18.4,17.9,3/26/2009,22:10:00
57,47,35,4.08,0.38,5.32,3.03,4.16,0.34,4.94,3.41,4.37,0.37,5.32,3.41,186,5,186,0,17.9,0,18.4,17.9,3/26/2009,22:20:00
57,47,35,3.83,0.42,4.56,2.65,3.76,0.4,4.94,2.65,3.95,0.35,5.32,3.03,192,5,184,0,18.4,0,18.7,17.9,3/26/2009,22:30:00
57,47,35,3.98,0.44,5.32,2.65,4.04,0.42,5.32,3.03,4.3,0.4,5.32,3.41,187,4,183,0,18.7,0,19,18.4,3/26/2009,22:40:00
57,47,35,4.6,0.35,5.32,3.41,4.59,0.35,5.32,3.8,4.71,0.4,5.71,3.8,183,3,185,0,18.4,0,18.7,18.1,3/26/2009,22:50:00
57,47,35,5.23,0.35,6.09,4.17,5.32,0.32,6.09,4.17,5.44,0.26,6.09,4.94,186,3,188,0,18.6,0,19,18.4,3/26/2009,23:00:00
57,47,35,5.01,0.42,6.47,3.8,4.96,0.38,5.71,3.8,5.14,0.38,6.09,3.8,191,5,207,0,18.5,0,18.7,18.1,3/26/2009,23:10:00
57,47,35,5.32,0.42,6.47,4.17,5.22,0.38,6.47,4.17,5.44,0.38,6.47,4.17,189,5,189,0,18.7,0.3,19.3,18.1,3/26/2009,23:20:00
57,47,35,6.02,0.52,7.24,4.94,6.03,0.44,6.85,4.94,5.93,0.34,6.85,5.32,184,4,173,0,19.3,0,19.6,19,3/26/2009,23:30:00
57,47,35,6.33,0.56,8.37,4.56,6.24,0.56,7.61,4.56,6.04,0.54,7.61,4.56,182,4,180,0,19,0,19.3,19,3/26/2009,23:40:00
57,47,35,6.59,0.5,7.99,4.94,6.67,0.4,7.99,5.71,6.69,0.38,7.61,5.32,190,4,183,0,18.8,0,19,18.7,3/26/2009,23:50:00
57,47,35,6.24,0.45,7.24,4.94,6.26,0.45,7.24,4.94,6.44,0.42,7.61,4.94,192,4,201,0,19.2,0.1,19.6,19,3/27/2009,0:00:00
57,47,35,6.58,0.44,7.99,5.32,6.33,0.45,7.61,4.94,6.11,0.47,7.24,4.94,200,5,202,0,20.3,0.2,20.7,19.6,3/27/2009,0:10:00
57,47,35,7.06,0.59,8.37,5.32,7.01,0.56,8.77,5.32,6.95,0.56,8.37,5.32,193,5,188,0,20.4,0,20.7,20.1,3/27/2009,0:20:00
57,47,35,7.76,0.91,10.67,5.32,7.69,0.91,11.07,4.94,7.53,1.04,9.92,4.94,194,8,194,0,20.5,0.3,21.3,20.1,3/27/2009,0:30:00
57,47,35,7.85,0.83,9.92,5.32,7.7,0.77,9.54,6.09,7.46,0.64,9.54,6.09,189,6,183,0,20.8,0,21.3,20.4,3/27/2009,0:40:00
57,47,35,8,1.29,11.45,3.41,8.05,1.04,10.29,5.32,7.84,0.87,10.29,5.71,205,7,202,0,20.9,0.1,21.3,20.7,3/27/2009,0:50:00
57,47,35,8.84,1.29,11.45,5.32,8.55,1.13,10.67,5.32,7.67,0.99,9.92,4.94,202,7,204,0,20.7,0,21.3,20.4,3/27/2009,1:00:00
57,47,35,8.38,1.13,10.67,5.32,8.4,1.13,10.67,5.71,7.79,0.95,9.92,5.32,207,7,198,0,20.5,0,20.7,20.1,3/27/2009,1:10:00
57,47,35,8.29,0.77,11.07,6.09,7.88,0.7,9.92,6.47,7.43,0.64,8.77,5.71,196,6,218,0,20.4,0,20.7,20.1,3/27/2009,1:20:00
57,47,35,9.53,1.08,11.82,6.85,9.27,0.95,11.07,6.47,8.62,0.8,10.29,6.47,195,5,200,0,20.5,0.2,21,20.1,3/27/2009,1:30:00
57,47,35,10.25,1.29,14.52,7.24,9.84,1.18,14.14,6.85,9.22,1.08,13.34,6.09,197,7,205,0,20,0,20.1,19.6,3/27/2009,1:40:00
57,47,35,11.97,1.04,15.63,9.15,11.13,1.08,15.63,8.37,10.07,1.13,14.14,7.24,203,7,190,0,19.6,0,19.8,19.6,3/27/2009,1:50:00
57,47,35,11.73,1.13,14.52,9.15,11.24,1.13,13.73,7.61,10.53,1.04,12.96,7.61,194,6,191,0,19.5,0,19.8,19.3,3/27/2009,2:00:00
57,47,35,11.64,1.08,14.14,7.99,10.88,1.08,13.73,7.99,9.89,1.04,13.34,7.24,200,6,191,0,19.8,0.1,20.1,19.6,3/27/2009,2:10:00
57,47,35,11.89,0.87,14.52,8.77,11.04,0.95,13.73,7.99,9.93,1.04,12.2,7.24,202,6,206,0,20.1,0,20.1,19.8,3/27/2009,2:20:00
57,47,35,11.85,0.91,15.63,9.92,11.04,0.99,14.52,8.77,9.87,0.99,12.59,7.24,203,7,196,0,20,0,20.1,19.8,3/27/2009,2:30:00
57,47,35,11.17,0.95,13.73,8.77,10.75,0.83,12.96,8.37,9.99,0.91,12.96,7.61,209,7,207,0,19.8,0,20.1,19.6,3/27/2009,2:40:00
57,47,35,9.02,1.82,12.96,4.17,9.12,1.6,12.2,4.56,9.05,1.18,11.82,5.71,221,9,232,0,19.7,0,19.8,19.6,3/27/2009,2:50:00
57,47,35,8.23,1.6,11.82,4.56,8.43,1.6,12.2,4.56,8.75,1.47,11.82,4.56,233,8,229,0,19.3,0,19.6,19.3,3/27/2009,3:00:00
57,47,35,7.37,1.08,10.67,4.56,7.25,1.08,10.29,4.94,7.29,1.13,10.67,4.94,243,8,241,0,18.9,0,19.3,18.4,3/27/2009,3:10:00
57,47,35,9.32,1.9,14.87,5.32,8.89,1.82,13.34,5.32,8.37,1.6,12.59,5.71,252,9,262,0,18.4,0,18.7,18.1,3/27/2009,3:20:00
57,47,35,6.72,1.08,9.54,4.17,6.96,0.95,9.54,4.17,6.61,1.04,8.77,3.8,271,9,255,0,18,0.2,18.7,17.9,3/27/2009,3:30:00
57,47,35,5.12,0.87,7.61,3.41,5.59,0.77,7.61,3.8,5.3,0.73,7.24,3.8,279,5,272,0,17.4,0.2,17.9,16.7,3/27/2009,3:40:00
57,47,35,4.85,0.73,6.85,3.03,5.1,0.83,6.85,3.41,4.86,0.73,6.85,3.41,271,7,278,0,16.6,0,16.7,16.2,3/27/2009,3:50:00
57,47,35,6.04,2.16,11.07,3.41,6.19,2.07,11.45,3.41,5.7,1.9,10.67,3.03,275,9,290,0,15.8,0.2,16.2,15.3,3/27/2009,4:00:00
57,47,35,9.06,1.34,11.82,5.32,8.97,1.29,11.45,4.94,8.34,1.29,11.45,4.17,291,8,282,0,14.3,0.6,15.3,13.2,3/27/2009,4:10:00
57,47,35,7.3,1.34,11.07,4.56,7.31,1.23,9.92,4.56,6.7,1.18,9.92,3.41,285,7,294,0,12.6,0.2,13.4,12.1,3/27/2009,4:20:00
57,47,35,7.57,0.95,10.29,4.94,7.25,0.95,9.15,4.56,6.23,0.91,8.77,3.8,285,7,279,0,11.8,0,12.1,11.6,3/27/2009,4:30:00
57,47,35,6.43,0.95,9.54,4.17,6.08,0.99,8.37,3.41,5.49,1.08,7.99,3.03,308,13,300,0,11.6,0,11.8,11.3,3/27/2009,4:40:00
57,47,35,6.5,0.8,8.77,4.94,5.93,0.83,8.77,4.17,5.52,0.91,7.99,3.8,336,9,339,0,12.2,0.2,12.6,11.8,3/27/2009,4:50:00
57,47,35,7.89,0.87,10.29,5.71,7.42,0.91,9.92,5.32,7.23,1.04,9.54,4.17,2,19,7,0,13.1,0.2,13.4,12.4,3/27/2009,5:00:00
57,47,35,8.63,1.23,12.2,6.09,8.17,1.23,11.45,5.32,7.83,1.29,11.82,4.56,14,13,6,0,13.3,0,13.7,13.2,3/27/2009,5:10:00
57,47,35,9.53,0.91,11.82,6.85,9.06,0.95,11.07,6.47,8.84,1.08,11.07,5.32,11,6,12,0,13.2,0,13.4,13.2,3/27/2009,5:20:00
57,47,35,7.45,1.23,9.54,4.56,7.16,1.18,9.54,4.56,6.97,1.18,9.54,3.8,359,11,0,0,13.2,0,13.4,13.2,3/27/2009,5:30:00
57,47,35,9.55,0.8,11.45,7.24,9.34,0.83,11.45,7.24,9.18,0.99,11.07,5.71,338,7,345,0,12.8,0.2,13.4,12.4,3/27/2009,5:40:00
57,47,35,9.76,0.8,11.45,7.24,9.52,0.8,11.07,7.24,9.43,0.83,11.45,7.24,345,6,347,0,12.4,0,12.4,12.1,3/27/2009,5:50:00
57,47,35,8.3,0.87,10.67,6.09,8.07,0.83,9.92,5.71,7.86,0.87,9.92,4.94,349,10,349,0,12.2,0,12.4,11.8,3/27/2009,6:00:00
57,47,35,7.71,0.95,10.29,5.71,7.59,0.95,9.54,5.71,7.35,1.08,9.92,4.94,342,8,342,0,12,0,12.1,11.8,3/27/2009,6:10:00
57,47,35,8.27,1.18,10.67,5.71,8.14,1.23,10.67,4.94,7.87,1.34,11.07,4.94,329,9,340,0,12,0,12.1,11.8,3/27/2009,6:20:00
57,47,35,8.34,1.13,10.67,5.32,8.14,1.08,11.07,5.32,7.88,1.18,10.67,4.94,328,9,333,0,11.8,0,11.8,11.3,3/27/2009,6:30:00
57,47,35,12.51,1.67,16.05,7.24,12.56,1.74,15.63,7.61,11.93,1.9,15.27,7.61,295,8,297,0,9,1.3,11.6,7.4,3/27/2009,6:40:00
57,47,35,12.11,1.67,15.63,8.77,12.11,1.67,15.63,7.99,11.45,1.74,15.27,7.99,303,9,304,0,7,0.2,7.7,6.4,3/27/2009,6:50:00
57,47,35,11.64,1.34,15.27,8.37,11.6,1.47,15.63,8.37,11.23,1.67,14.87,7.24,306,10,301,0,6.5,0,6.9,6.1,3/27/2009,7:00:00
57,47,35,13.71,1.82,17.2,8.37,13.74,1.74,17.57,8.37,13.25,1.74,17.2,9.54,315,8,294,0,5.9,0,6.4,5.6,3/27/2009,7:10:00
57,47,35,14.65,1.53,17.94,10.29,14.42,1.6,18.33,9.54,13.95,1.6,18.33,8.37,311,9,317,0,5.6,0,5.9,5.4,3/27/2009,7:20:00
57,47,35,14.49,1.82,18.72,9.15,14.39,1.82,17.94,9.15,13.82,1.98,17.2,7.24,314,8,323,0,5.3,0,5.6,5.2,3/27/2009,7:30:00
57,47,35,11.9,2.07,17.2,6.47,11.65,2.16,17.2,6.09,10.96,2.16,15.63,5.32,324,9,328,0,5.1,0.1,5.4,4.9,3/27/2009,7:40:00
57,47,35,12.77,2.07,17.94,7.99,12.67,2.07,18.33,7.61,12.12,1.9,17.2,7.61,323,9,326,0,4.8,0,5.2,4.7,3/27/2009,7:50:00
57,47,35,13.38,1.98,18.33,7.24,13.24,1.98,18.33,5.71,12.79,1.98,17.94,5.32,316,11,339,0,4.7,0,4.9,4.4,3/27/2009,8:00:00
57,47,35,14.36,1.9,18.33,8.77,14.02,1.9,17.94,8.77,13.42,1.98,17.94,7.61,319,9,318,0,4.3,0,4.7,4.2,3/27/2009,8:10:00
57,47,35,12.3,2.26,17.94,6.09,12.02,2.36,17.94,5.71,11.44,2.46,17.2,4.94,322,9,321,0,4.1,0,4.4,3.9,3/27/2009,8:20:00
57,47,35,12.24,1.34,14.87,7.61,11.98,1.34,14.87,8.37,11.53,1.4,14.87,7.61,334,14,331,0,4,0,4.4,4.2,3/27/2009,8:30:00
57,47,35,11.99,1.74,16.05,7.61,11.84,1.74,15.63,7.99,11.58,1.74,16.05,7.24,330,9,337,0,4,0,4.2,3.9,3/27/2009,8:40:00
57,47,35,11.79,1.53,15.63,8.37,11.7,1.6,15.63,7.99,11.41,1.67,16.4,7.24,325,9,326,0,4.1,0,4.4,4.2,3/27/2009,8:50:00
57,47,35,11.58,1.29,14.52,7.99,11.42,1.4,14.52,7.61,11.08,1.6,15.27,6.09,327,8,328,0,4.1,0,4.4,3.9,3/27/2009,9:00:00
57,47,35,12.38,1.34,16.79,9.54,12.16,1.34,16.05,8.37,11.77,1.4,15.27,7.24,322,7,326,0,3.9,0.1,4.2,3.7,3/27/2009,9:10:00
57,47,35,13.33,2.07,17.94,7.99,13.18,2.07,17.2,7.61,12.69,2.16,17.94,7.61,326,9,326,0,3.7,0,4.2,3.4,3/27/2009,9:20:00
57,47,35,12.39,1.47,16.05,7.99,12.33,1.53,16.05,8.37,12.1,1.4,15.63,8.37,323,9,324,0,3.6,0,3.7,3.4,3/27/2009,9:30:00
57,47,35,13.11,1.6,16.79,9.15,13.12,1.67,16.79,9.15,12.76,1.82,16.4,8.77,313,9,309,0,3.2,0,3.4,2.9,3/27/2009,9:40:00
57,47,35,14.76,1.82,18.33,9.92,14.68,1.74,18.33,10.29,14.17,1.82,17.94,8.37,323,8,302,0,2.6,0.3,3.2,2.2,3/27/2009,9:50:00
57,47,35,14.17,1.9,18.33,9.92,13.93,1.82,17.94,9.54,13.56,1.9,17.57,8.77,323,9,324,0,2.3,0.1,2.5,2,3/27/2009,10:00:00
57,47,35,14.67,1.47,17.57,9.15,14.47,1.67,17.94,8.77,14.05,1.82,19.07,8.37,319,7,316,0,2,0,2.2,1.7,3/27/2009,10:10:00
57,47,35,14.93,1.23,17.57,11.45,14.76,1.23,17.2,11.07,14.48,1.47,17.2,9.15,320,6,333,0,1.7,0.1,2,1.5,3/27/2009,10:20:00
57,47,35,14.34,1.74,17.94,9.92,14.12,1.82,18.33,9.15,13.74,2.07,18.33,8.37,327,8,337,0,1.5,0,1.5,1.3,3/27/2009,10:30:00
57,47,35,13.92,2.57,18.72,7.24,13.63,2.69,19.07,7.61,13.11,2.93,18.72,6.47,329,9,324,0,1.3,0.2,2,1,3/27/2009,10:40:00
57,47,35,12.64,1.53,16.05,8.37,12.5,1.67,16.4,7.99,12.2,1.9,16.4,7.61,323,9,317,0,1.6,0.2,2,1.3,3/27/2009,10:50:00
57,47,35,12.18,1.82,16.79,8.37,12.04,1.82,17.57,8.37,11.51,2.07,16.79,6.09,330,10,334,0,1.2,0.1,1.5,1,3/27/2009,11:00:00
57,47,35,10.16,1.29,12.96,6.47,9.94,1.23,12.96,6.09,9.54,1.34,12.96,5.71,331,9,323,0,1.6,0,2,1.5,3/27/2009,11:10:00
57,47,35,11.69,1.53,14.87,7.61,11.51,1.6,15.27,7.61,10.96,1.82,14.87,7.24,325,8,325,0,1.6,0,2,1.3,3/27/2009,11:20:00
57,47,35,10.34,1.47,13.34,6.47,10.15,1.53,13.73,6.47,9.68,1.6,13.34,6.09,336,10,344,0,1.9,0.1,2.2,1.5,3/27/2009,11:30:00
57,47,35,9.93,1.53,14.52,4.94,9.67,1.6,14.52,5.32,9.36,1.9,13.73,4.17,330,11,336,0,2.8,0.5,3.7,2.2,3/27/2009,11:40:00
57,47,35,11.16,1.6,14.52,7.24,11.06,1.47,14.87,7.24,10.92,1.6,14.87,5.71,328,12,327,0,3.6,0,3.7,3.2,3/27/2009,11:50:00
57,47,35,10.67,1.9,15.27,6.09,10.52,1.9,14.87,5.71,10.24,2.07,15.27,4.94,325,10,328,0,4.5,0.5,5.4,3.7,3/27/2009,12:00:00
57,47,35,10.8,1.34,14.14,7.24,10.6,1.4,14.14,6.09,10.33,1.67,14.14,5.32,333,8,322,0,5,0.1,5.4,4.9,3/27/2009,12:10:00
57,47,35,9.82,1.13,13.34,6.09,9.64,1.23,12.59,5.71,9.28,1.4,12.96,5.32,320,11,315,0,5.4,0.4,5.9,4.9,3/27/2009,12:20:00
57,47,35,10.13,1.4,14.52,6.85,9.91,1.4,14.14,6.09,9.68,1.67,13.34,5.32,322,11,306,0,6.2,0.4,7.2,5.6,3/27/2009,12:30:00
57,47,35,10.2,1.6,14.52,6.09,9.95,1.6,14.14,6.09,9.74,1.67,14.52,5.32,329,9,315,0,6.1,0.2,6.4,5.9,3/27/2009,12:40:00
57,47,35,8.92,1.23,11.82,4.56,8.9,1.23,11.82,4.56,8.66,1.29,11.45,4.94,318,15,321,0,6.5,0.3,7.2,5.9,3/27/2009,12:50:00
57,47,35,10.48,1.67,14.14,6.09,10.39,1.74,14.14,5.32,10.03,1.74,13.73,4.94,312,13,284,0,7,0,7.2,6.9,3/27/2009,13:00:00
57,47,35,10.42,1.82,16.05,6.47,10.27,1.74,15.63,6.47,10.06,1.74,15.27,5.71,315,12,317,0,6.8,0.2,7.4,6.4,3/27/2009,13:10:00
57,47,35,11.6,1.34,14.87,7.24,11.52,1.34,14.87,7.99,11.03,1.47,14.52,6.47,310,12,317,0,7.2,0.1,7.7,7.2,3/27/2009,13:20:00
57,47,35,11.49,1.9,15.27,6.85,11.54,1.9,15.27,6.47,11.18,2.16,16.05,6.09,316,15,315,0,7.2,0.2,7.7,6.9,3/27/2009,13:30:00
57,47,35,12.03,2.26,17.57,6.85,11.92,2.16,17.94,7.99,11.67,2.26,17.94,7.61,308,10,308,0,7.1,0,7.4,6.9,3/27/2009,13:40:00
57,47,35,11.17,2.16,16.79,6.85,11.11,2.16,17.94,6.09,10.68,2.26,17.94,5.32,308,13,315,0,7.2,0.4,7.9,6.4,3/27/2009,13:50:00
57,47,35,11.33,1.47,16.4,7.24,11.27,1.53,16.4,7.24,10.78,1.82,17.2,6.47,306,12,329,0,7.5,0.4,8.2,6.9,3/27/2009,14:00:00
57,47,35,12.85,2.07,17.57,7.24,12.85,1.98,17.94,7.61,12.45,2.16,18.33,7.99,298,10,297,0,7.1,0.3,7.9,6.4,3/27/2009,14:10:00
57,47,35,14.14,1.67,17.94,9.15,14.12,1.74,18.33,8.77,13.71,1.98,18.33,8.37,304,8,301,0,6.6,0.3,7.4,6.1,3/27/2009,14:20:00
57,47,35,12.47,1.98,18.33,7.61,12.3,2.07,18.33,7.24,11.28,2.26,17.57,6.09,300,15,311,0,7.1,0.3,7.9,6.4,3/27/2009,14:30:00
57,47,35,12.19,2.36,17.94,7.61,12.1,2.26,18.33,7.99,11.25,2.36,17.2,6.85,303,14,317,0,7.5,0.2,8.2,7.2,3/27/2009,14:40:00
57,47,35,12.27,1.98,17.2,7.61,12.13,2.07,17.57,6.85,11.6,2.16,17.57,6.85,300,11,312,0,8,0.2,8.4,7.4,3/27/2009,14:50:00
57,47,35,12.5,1.82,16.4,8.37,12.44,1.98,16.79,7.99,12.03,2.16,17.2,6.85,309,11,300,0,7,0.2,7.7,6.7,3/27/2009,15:00:00
57,47,35,12.28,1.98,17.2,7.61,12.23,1.98,17.2,7.61,11.75,1.98,16.79,7.99,310,9,310,0,7.5,0.2,8.2,7.2,3/27/2009,15:10:00
