H49,H39,H30,H10,Mean49,SD49,Max49,Min49,Mean39,SD39,Max39,Min39,Mean30,SD30,Max30,Min30,Mean10,SD10,Max10,Min10,MeanWD,SDWD,MaxWD,MinWD,MeanTemp,SDTemp,MaxTemp,MinTemp,Date,Time
49,39,30,10,4.07,0.67,5.71,2.65,3.85,0.73,5.71,1.88,3.17,0.91,5.32,0.73,1.45,0.91,0.35,0.35,334,11,344,0,76.6,0,77.2,76.1,8/6/2003,10:10:00
49,39,30,10,4.81,0.44,6.09,3.8,4.72,0.54,5.71,3.41,3.86,0.83,5.32,1.5,1.57,0.83,0.35,0.35,338,10,331,0,76.7,0,77.8,76.1,8/6/2003,10:20:00
49,39,30,10,4.68,0.64,6.47,3.03,4.56,0.73,6.47,3.03,3.85,0.87,6.09,1.12,1.57,0.87,0.35,0.35,339,13,336,0,77.1,0,77.8,76.7,8/6/2003,10:30:00
49,39,30,10,4.74,0.56,6.09,3.41,4.63,0.67,6.47,2.65,3.79,0.87,6.09,1.5,1.56,0.87,0.35,0.35,346,11,350,0,77.5,0.2,78.3,77.2,8/6/2003,10:40:00
49,39,30,10,4.38,0.47,5.32,3.03,4.38,0.54,5.32,2.65,3.59,0.7,5.32,1.5,1.53,0.7,0.35,0.35,351,10,357,0,77.2,0.6,78.9,76.1,8/6/2003,10:50:00
49,39,30,10,4.38,0.54,5.71,3.03,4.06,0.64,5.71,2.26,3.39,0.77,4.94,0.73,1.49,0.77,0.35,0.35,342,7,333,0,76.8,0,77.8,76.1,8/6/2003,11:00:00
49,39,30,10,4.47,0.87,6.09,2.26,4.39,0.8,6.47,2.65,3.65,1.08,5.71,0.35,1.54,1.08,0.35,0.35,338,8,330,0,77.8,0.2,78.9,76.7,8/6/2003,11:10:00
49,39,30,10,4.31,0.7,5.71,2.26,4,0.87,6.09,1.5,3.2,0.95,5.32,0.73,1.46,0.95,0.35,0.35,346,12,343,0,78.7,0.3,80,77.8,8/6/2003,11:20:00
49,39,30,10,5.09,0.91,6.85,2.26,4.75,1.08,7.24,2.26,3.91,1.18,6.47,1.12,1.58,1.18,0.35,0.35,306,12,310,0,78.5,0.9,80,77.2,8/6/2003,11:30:00
49,39,30,10,5.27,0.64,7.24,3.8,5.08,0.77,7.61,3.41,4.16,0.83,7.99,1.5,1.62,0.83,0.35,0.35,307,13,306,0,77.5,0.6,78.9,76.1,8/6/2003,11:40:00
49,39,30,10,5.59,1.04,7.99,2.65,5.46,1.04,8.37,3.03,4.81,1.08,7.61,2.65,1.7,1.08,0.35,0.35,312,11,309,0,78.3,0,78.9,78.3,8/6/2003,11:50:00
49,39,30,10,5.8,0.95,8.37,2.65,5.54,0.99,8.37,3.41,4.57,0.99,6.85,2.26,1.67,0.99,0.35,0.35,309,13,310,0,78.7,0,79.4,78.3,8/6/2003,12:00:00
49,39,30,10,6.84,1.18,9.92,4.17,6.52,1.23,9.54,4.17,5.26,1.18,8.37,2.65,1.76,1.18,0.35,0.35,322,13,342,0,78.9,0,79.4,78.3,8/6/2003,12:10:00
49,39,30,10,8,0.95,9.92,5.71,7.74,1.13,9.92,4.17,6.49,1.34,9.15,3.03,1.88,1.34,0.35,0.35,340,9,332,0,79,0.5,80.5,78.3,8/6/2003,12:20:00
49,39,30,10,7.04,1.18,9.54,3.41,6.95,1.13,9.54,4.56,5.76,1.23,8.37,2.65,1.81,1.23,0.35,0.35,335,15,350,0,78.5,0.2,79.4,77.8,8/6/2003,12:30:00
49,39,30,10,6.77,0.73,9.15,4.94,6.53,0.8,8.37,4.17,5.53,1.08,7.61,2.26,1.79,1.08,0.35,0.35,340,9,340,0,79,0.2,80.5,78.9,8/6/2003,12:40:00
49,39,30,10,6.18,1.04,8.77,4.17,6,1.08,8.37,3.8,4.97,1.04,7.61,1.88,1.72,1.04,0.35,0.35,330,15,336,0,79.1,0.3,80.5,78.3,8/6/2003,12:50:00
49,39,30,10,7.18,0.95,9.54,4.94,6.77,0.8,8.77,4.56,5.58,0.99,7.99,3.41,1.79,0.99,0.35,0.35,344,10,348,0,79.1,0.3,80.5,78.3,8/6/2003,13:00:00
49,39,30,10,7.53,0.91,9.54,5.32,7.31,1.04,9.92,4.56,6.03,1.29,8.77,2.26,1.84,1.29,0.35,0.35,347,8,346,0,79.6,0.2,80.5,78.9,8/6/2003,13:10:00
49,39,30,10,6.64,0.87,8.77,4.17,6.44,0.95,8.77,3.8,5.41,0.99,8.77,1.88,1.77,0.99,0.35,0.35,348,13,357,0,80.2,0.4,81.6,79.4,8/6/2003,13:20:00
49,39,30,10,5.51,0.77,7.99,3.8,5.32,0.95,7.61,3.03,4.47,1.04,7.61,1.88,1.66,1.04,0.35,0.35,341,9,350,0,79.7,0.4,81.1,78.9,8/6/2003,13:30:00
49,39,30,10,6.46,0.95,8.37,3.8,6.25,0.95,8.37,3.8,5.03,0.91,7.99,2.65,1.73,0.91,0.35,0.35,328,11,340,0,79.4,0.2,80.5,78.9,8/6/2003,13:40:00
49,39,30,10,5.64,0.87,8.37,3.41,5.46,0.87,7.61,3.03,4.52,1.08,6.85,1.5,1.67,1.08,0.35,0.35,336,14,321,0,80.1,0.3,81.1,78.9,8/6/2003,13:50:00
49,39,30,10,5.14,0.8,7.24,3.03,5.1,0.91,7.61,3.03,4.24,1.04,6.85,1.88,1.63,1.04,0.35,0.35,310,12,323,0,79.4,0.6,81.1,78.3,8/6/2003,14:00:00
49,39,30,10,5.15,0.99,7.24,2.65,4.88,1.04,6.85,1.5,4.18,0.99,6.85,1.88,1.62,0.99,0.35,0.35,304,12,314,0,80.9,0.1,81.1,80.5,8/6/2003,14:10:00
49,39,30,10,4.18,1.29,6.47,1.5,4.11,1.34,6.85,1.5,3.32,1.53,6.47,0.73,1.48,1.53,0.35,0.35,325,20,309,0,80.9,0.2,81.6,80.5,8/6/2003,14:20:00
49,39,30,10,4.78,0.77,6.85,2.65,4.62,1.04,7.99,2.65,3.81,1.13,6.47,1.5,1.56,1.13,0.35,0.35,334,11,307,0,81.2,0,82.2,80.5,8/6/2003,14:30:00
49,39,30,10,5.18,0.87,7.24,3.03,5.03,0.87,6.47,2.65,4.3,0.99,6.47,1.5,1.64,0.99,0.35,0.35,318,13,326,0,80.8,0,81.6,80.5,8/6/2003,14:40:00
49,39,30,10,5.22,0.99,7.24,2.26,4.87,1.13,8.77,2.26,3.84,1.18,6.85,1.5,1.57,1.18,0.35,0.35,325,23,287,0,80.7,0.3,81.1,80,8/6/2003,14:50:00
49,39,30,10,5.24,0.64,6.85,3.8,5.14,0.64,6.85,3.41,4.21,0.83,6.47,2.26,1.63,0.83,0.35,0.35,324,9,324,0,81.5,0.3,82.7,80.5,8/6/2003,15:00:00
49,39,30,10,4.8,0.56,6.47,3.03,4.66,0.56,6.09,2.65,3.62,0.83,5.71,0.73,1.53,0.83,0.35,0.35,322,15,327,0,81.6,0.3,82.2,81.1,8/6/2003,15:10:00
49,39,30,10,5.52,0.95,7.61,3.8,5.21,0.99,7.61,3.03,4.35,1.04,6.85,1.88,1.65,1.04,0.35,0.35,300,11,303,0,81.6,0,82.2,81.1,8/6/2003,15:20:00
49,39,30,10,4.75,0.73,7.24,3.03,4.53,0.67,6.09,2.65,3.69,0.8,6.09,1.88,1.55,0.8,0.35,0.35,299,11,301,0,82.3,0,82.7,82.2,8/6/2003,15:30:00
49,39,30,10,4.62,0.8,7.24,2.65,4.39,0.83,6.85,2.65,3.48,0.99,5.32,0.73,1.51,0.99,0.35,0.35,295,17,296,0,82.6,0,83.3,82.2,8/6/2003,15:40:00
49,39,30,10,5.5,0.87,7.24,3.03,5.45,0.8,7.24,3.41,4.56,0.73,6.47,2.26,1.67,0.73,0.35,0.35,319,7,310,0,82.6,0.3,83.3,81.1,8/6/2003,15:50:00
49,39,30,10,6.69,0.87,10.29,4.94,6.41,0.99,10.67,4.56,4.98,1.08,8.37,2.26,1.73,1.08,0.35,0.35,333,6,340,0,80,0.6,81.1,78.9,8/6/2003,16:00:00
49,39,30,10,9.49,1.13,11.45,6.09,9.14,1.4,11.82,5.32,7.71,1.47,10.67,3.8,1.98,1.47,0.35,0.35,352,10,355,0,77.5,0.8,80,76.1,8/6/2003,16:10:00
49,39,30,10,7.45,0.95,10.29,5.71,6.91,0.99,9.15,4.17,5.55,1.04,8.77,3.03,1.79,1.04,0.35,0.35,353,5,355,0,76,0.3,77.2,75.6,8/6/2003,16:20:00
49,39,30,10,5.35,0.83,7.24,3.41,5.06,0.8,6.85,3.41,3.92,0.95,6.47,1.88,1.58,0.95,0.35,0.35,354,9,359,0,75.3,0,76.1,75.1,8/6/2003,16:30:00
49,39,30,10,5.1,0.56,6.47,3.41,4.83,0.59,6.47,3.41,3.62,0.62,5.32,1.88,1.53,0.62,0.35,0.35,328,13,316,0,74.9,0,75.1,74.5,8/6/2003,16:40:00
49,39,30,10,5.27,0.64,6.47,3.8,4.94,0.59,6.47,3.8,3.94,0.8,5.71,1.5,1.58,0.8,0.35,0.35,311,7,313,0,75.2,0,75.6,75.1,8/6/2003,16:50:00
49,39,30,10,5.1,0.59,6.09,3.41,4.51,0.56,6.09,3.03,3.37,0.59,4.94,1.88,1.49,0.59,0.35,0.35,317,6,324,0,75.5,0,76.1,75.6,8/6/2003,17:00:00
49,39,30,10,5.13,0.47,6.09,3.8,4.57,0.47,5.71,3.41,3.25,0.7,4.94,1.5,1.47,0.7,0.35,0.35,317,4,319,0,75.3,0,76.1,75.1,8/6/2003,17:10:00
49,39,30,10,4.38,0.54,5.71,3.03,3.88,0.62,5.32,2.26,2.97,0.91,4.94,0.73,1.41,0.91,0.35,0.35,331,9,346,0,77.4,0.6,78.3,76.1,8/6/2003,17:20:00
49,39,30,10,4.21,0.67,5.71,2.26,4.14,0.67,5.71,2.65,3.41,0.77,5.32,1.5,1.5,0.77,0.35,0.35,333,8,336,0,78.9,0,79.4,78.3,8/6/2003,17:30:00
49,39,30,10,3.99,0.5,5.71,2.65,3.7,0.47,4.94,2.26,2.71,0.64,4.17,0.73,1.35,0.64,0.35,0.35,337,7,340,0,78.6,0,78.9,78.3,8/6/2003,17:40:00
49,39,30,10,4.63,0.54,6.47,3.41,4.17,0.54,6.09,3.03,3.18,0.59,4.56,1.88,1.45,0.59,0.35,0.35,331,8,332,0,78.2,0.7,79.4,76.7,8/6/2003,17:50:00
49,39,30,10,4.42,0.42,5.32,3.41,3.94,0.42,4.94,2.65,2.33,0.62,3.8,0.73,1.26,0.62,0.35,0.35,329,5,336,0,76,0,76.7,75.6,8/6/2003,18:00:00
49,39,30,10,3.84,0.27,4.56,3.03,3.38,0.28,4.17,2.65,1.58,0.44,2.26,0.35,0.99,0.44,0.35,0.35,333,4,331,0,76.8,0.4,77.8,76.1,8/6/2003,18:10:00
49,39,30,10,3.45,0.29,4.17,2.65,2.8,0.4,3.8,1.88,1.4,0.59,2.65,0.35,0.91,0.59,0.35,0.35,335,5,346,0,78.3,0.1,78.9,77.2,8/6/2003,18:20:00
49,39,30,10,3.12,0.52,4.17,2.26,2.8,0.42,3.8,1.88,1.8,0.54,3.03,0.73,1.08,0.54,0.35,0.35,314,10,326,0,78.6,0,78.9,78.3,8/6/2003,18:30:00
49,39,30,10,2.92,0.31,3.8,1.88,2.72,0.42,3.41,1.5,1.62,0.56,2.65,0.35,1.01,0.56,0.35,0.35,298,7,292,0,78.5,0,78.9,78.3,8/6/2003,18:40:00
49,39,30,10,2.97,0.31,4.17,2.26,2.65,0.27,3.41,1.88,1.48,0.44,2.26,0.35,0.95,0.44,0.35,0.35,308,12,303,0,77.5,0.5,78.3,76.1,8/6/2003,18:50:00
49,39,30,10,3.33,0.31,3.8,2.65,3.1,0.28,3.8,2.26,2.16,0.29,2.65,1.5,1.21,0.29,0.35,0.35,306,6,314,0,75.6,0.3,76.1,75.1,8/6/2003,19:00:00
49,39,30,10,3.66,0.59,5.32,2.65,3.19,0.59,4.94,1.88,1.8,0.77,4.17,0.35,1.09,0.77,0.35,0.35,290,5,290,0,75.2,0,75.6,74.5,8/6/2003,19:10:00
49,39,30,10,8.54,1.9,12.59,4.94,8.04,2.07,12.59,4.17,6.56,2.16,11.45,3.03,1.89,2.16,0.35,0.35,309,12,310,0,73.6,1,75.1,71.3,8/6/2003,19:20:00
49,39,30,10,10.42,1.23,13.34,7.61,9.05,1.23,11.45,6.09,6.96,1.29,10.67,3.8,1.92,1.29,0.35,0.35,302,8,307,0,70,0.7,71.3,68.7,8/6/2003,19:30:00
49,39,30,10,5.86,1.53,9.15,3.41,4.96,1.34,8.77,3.03,3.02,1.29,6.47,1.12,1.42,1.29,0.35,0.35,304,10,298,0,68.2,0.5,69.8,67.7,8/6/2003,19:40:00
49,39,30,10,5.04,0.47,6.09,3.8,4.39,0.35,5.32,3.8,2,0.38,3.03,1.12,1.16,0.38,0.35,0.35,314,4,316,0,67.3,0,68.2,66.7,8/6/2003,19:50:00
49,39,30,10,5.99,0.73,8.37,4.17,4.83,0.47,6.47,3.8,2.45,0.44,3.8,1.5,1.29,0.44,0.35,0.35,320,9,323,0,67.2,0,67.7,67.2,8/6/2003,20:00:00
49,39,30,10,6.07,0.5,7.24,4.94,4.84,0.45,6.47,3.8,2.46,0.47,3.8,1.5,1.29,0.47,0.35,0.35,338,5,339,0,67.3,0,67.7,67.2,8/6/2003,20:10:00
49,39,30,10,6.54,0.38,7.61,5.32,5.36,0.44,6.47,4.17,3.3,0.35,4.17,2.26,1.48,0.35,0.35,0.35,344,3,349,0,67.6,0,68.2,67.2,8/6/2003,20:20:00
49,39,30,10,6.06,0.35,6.85,4.56,4.74,0.4,6.09,3.8,3.02,0.35,4.17,2.26,1.42,0.35,0.35,0.35,343,4,349,0,67.4,0,67.7,67.2,8/6/2003,20:30:00
49,39,30,10,6.25,0.26,6.85,5.32,4.7,0.37,5.71,3.8,2.88,0.26,3.8,2.26,1.39,0.26,0.35,0.35,346,5,345,0,66.9,0,67.7,66.7,8/6/2003,20:40:00
49,39,30,10,6.58,0.24,7.24,6.09,5.19,0.27,5.71,4.56,2.95,0.25,3.8,2.26,1.41,0.25,0.35,0.35,352,2,355,0,66.5,0,66.7,66.7,8/6/2003,20:50:00
49,39,30,10,6.64,0.21,7.24,6.09,5.15,0.28,6.09,4.56,2.99,0.31,3.8,2.26,1.42,0.31,0.35,0.35,354,5,357,0,66.5,0,67.7,66.7,8/6/2003,21:00:00
49,39,30,10,6.15,0.37,6.85,5.32,4.58,0.37,5.32,3.8,2.6,0.27,3.41,1.88,1.33,0.27,0.35,0.35,356,6,359,0,67.2,0.4,67.7,66.7,8/6/2003,21:10:00
49,39,30,10,6.31,0.28,7.24,5.71,5.11,0.37,6.09,4.17,3.12,0.27,3.8,2.26,1.44,0.27,0.35,0.35,4,1,1,0,67.2,0.2,67.7,66.1,8/6/2003,21:20:00
49,39,30,10,6.5,0.21,7.24,6.09,5.29,0.22,5.71,4.56,3.27,0.23,3.8,2.65,1.47,0.23,0.35,0.35,5,1,0,0,66.9,0,67.2,66.1,8/6/2003,21:30:00
49,39,30,10,6.68,0.22,7.24,6.09,5.31,0.27,6.09,4.56,3.27,0.28,4.17,2.65,1.47,0.28,0.35,0.35,10,4,6,0,66.9,0,67.2,66.7,8/6/2003,21:40:00
49,39,30,10,6.54,0.26,7.24,6.09,5.66,0.24,6.09,4.94,3.34,0.28,4.17,2.65,1.49,0.28,0.35,0.35,14,3,10,0,66.8,0,67.2,66.7,8/6/2003,21:50:00
49,39,30,10,6.17,0.28,6.85,5.32,5.29,0.25,6.09,4.56,2.99,0.4,3.8,1.88,1.42,0.4,0.35,0.35,14,3,7,0,66.5,0,67.2,66.1,8/6/2003,22:00:00
49,39,30,10,6.16,0.22,6.85,5.71,5.37,0.22,5.71,4.94,3.2,0.29,3.8,2.26,1.46,0.29,0.35,0.35,16,1,13,0,66.4,0,66.7,66.1,8/6/2003,22:10:00
49,39,30,10,5.88,0.37,6.47,5.32,4.97,0.28,5.71,4.56,2.87,0.44,3.8,1.88,1.39,0.44,0.35,0.35,17,2,12,0,66,0,66.7,65.6,8/6/2003,22:20:00
49,39,30,10,5.62,0.22,6.09,4.94,4.87,0.23,5.32,4.56,2.8,0.54,3.8,1.88,1.38,0.54,0.35,0.35,21,0,18,0,65.6,0,66.1,65.6,8/6/2003,22:30:00
49,39,30,10,5.61,0.21,6.09,5.32,4.82,0.28,5.32,4.17,3.04,0.34,3.8,2.26,1.43,0.34,0.35,0.35,18,1,15,0,65.4,0,65.6,65.1,8/6/2003,22:40:00
49,39,30,10,5.36,0.45,6.09,4.17,4.87,0.31,5.32,4.17,2.99,0.45,3.8,1.88,1.42,0.45,0.35,0.35,19,4,12,0,65,0,65.1,64.6,8/6/2003,22:50:00
49,39,30,10,4.16,0.23,4.56,3.8,3.77,0.2,4.17,3.41,1.86,0.37,2.65,1.12,1.11,0.37,0.35,0.35,37,7,25,0,65.2,0.2,66.1,64.6,8/6/2003,23:00:00
49,39,30,10,4.12,0.23,4.56,3.8,3.79,0.27,4.17,3.41,1.92,0.45,2.65,1.12,1.13,0.45,0.35,0.35,16,3,20,0,64.6,0.3,66.1,63.6,8/6/2003,23:10:00
49,39,30,10,4.1,0.19,4.56,3.8,3.6,0.22,4.17,3.03,1.85,0.18,2.26,1.5,1.1,0.18,0.35,0.35,6,2,0,0,63.7,0,64.1,63.6,8/6/2003,23:20:00
49,39,30,10,3.91,0.29,4.56,3.41,3.53,0.19,3.8,3.03,1.38,0.29,2.26,0.73,0.9,0.29,0.35,0.35,9,3,0,0,63.3,0,63.6,63.1,8/6/2003,23:30:00
49,39,30,10,3.76,0.35,4.17,3.03,3.68,0.31,4.17,3.03,1.67,0.31,2.65,1.12,1.03,0.31,0.35,0.35,10,2,6,0,63.3,0,63.6,63.1,8/6/2003,23:40:00
49,39,30,10,4.26,0.4,5.32,3.41,3.83,0.28,4.56,3.03,1.91,0.45,2.65,1.12,1.13,0.45,0.35,0.35,4,0,0,0,63.1,0.1,63.6,62.6,8/6/2003,23:50:00
49,39,30,10,4.78,0.19,5.32,4.56,4.39,0.21,4.94,3.8,2.59,0.21,3.03,2.26,1.32,0.21,0.35,0.35,5,2,0,0,63.5,0,63.6,62.6,8/7/2003,0:00:00
49,39,30,10,4.62,0.18,4.94,4.17,4.57,0.27,4.94,3.8,2.24,0.31,3.03,1.5,1.23,0.31,0.35,0.35,6,2,5,0,62.7,0.4,63.6,62.1,8/7/2003,0:10:00
49,39,30,10,4.3,0.22,4.94,3.8,3.96,0.23,4.56,3.41,1.85,0.38,2.65,0.35,1.1,0.38,0.35,0.35,356,0,0,0,62.2,0.2,63.1,62.1,8/7/2003,0:20:00
49,39,30,10,5.02,0.52,5.71,3.8,3.65,0.27,4.17,3.03,1.63,0.59,3.03,0.35,1.02,0.59,0.35,0.35,4,2,0,0,62.2,0.1,63.1,62.1,8/7/2003,0:30:00
49,39,30,10,5.73,0.23,6.09,4.94,4.19,0.4,5.32,3.41,2.33,0.29,3.03,1.5,1.26,0.29,0.35,0.35,4,4,359,0,62.2,0.1,63.1,61.6,8/7/2003,0:40:00
49,39,30,10,5.69,0.26,6.09,5.32,5.3,0.23,5.71,4.94,2.22,0.34,3.03,1.12,1.23,0.34,0.35,0.35,6,2,4,0,61.9,0.2,62.6,61.1,8/7/2003,0:50:00
49,39,30,10,6.28,0.26,6.85,5.71,5.16,0.25,5.71,4.17,2.66,0.28,3.41,1.88,1.34,0.28,0.35,0.35,5,1,0,0,61.8,0.3,62.6,61.1,8/7/2003,1:00:00
49,39,30,10,5.76,0.27,6.47,5.32,4.26,0.54,5.32,3.03,2.37,0.35,3.03,1.5,1.27,0.35,0.35,0.35,355,2,0,0,61.6,0,62.1,61.1,8/7/2003,1:10:00
49,39,30,10,5.14,0.22,5.71,4.56,3.38,0.27,4.17,2.65,1.04,0.5,2.26,0.35,0.67,0.5,0.35,0.35,347,4,356,0,61.7,0,62.1,61.6,8/7/2003,1:20:00
49,39,30,10,4.05,0.54,5.32,3.41,3.4,0.35,4.17,2.65,1.33,0.23,1.88,0.73,0.87,0.23,0.35,0.35,347,4,346,0,61.7,0,62.1,61.6,8/7/2003,1:30:00
49,39,30,10,3.4,0.26,3.8,3.03,3.75,0.18,4.17,3.41,1.06,0.23,1.5,0.73,0.69,0.23,0.35,0.35,354,1,357,0,62.1,0,62.1,61.6,8/7/2003,1:40:00
49,39,30,10,3.85,0.5,4.56,2.65,3.08,0.22,3.41,2.65,0.49,0.27,1.5,0.35,0.35,0.27,0.35,0.35,340,3,343,0,61.9,0.1,62.1,61.6,8/7/2003,1:50:00
49,39,30,10,2.48,0.2,3.03,2.26,3.45,0.18,3.8,3.03,0.35,0,0.35,0.35,0.35,0,0.35,0.35,347,0,349,0,61.9,0,62.1,61.6,8/7/2003,2:00:00
49,39,30,10,3.11,0.37,3.8,2.26,3.52,0.24,3.8,3.03,1.23,0.62,2.26,0.35,0.81,0.62,0.35,0.35,334,6,332,0,61.7,0,62.1,61.6,8/7/2003,2:10:00
49,39,30,10,3.76,0.23,4.17,3.03,3.9,0.28,4.56,3.41,0.94,0.23,1.5,0.35,0.59,0.23,0.35,0.35,340,2,339,0,61.1,0,61.6,60.6,8/7/2003,2:20:00
49,39,30,10,4.37,0.23,4.94,3.8,4.24,0.32,4.94,3.41,1.35,0.22,1.88,0.73,0.88,0.22,0.35,0.35,341,1,343,0,60.7,0,60.6,60.6,8/7/2003,2:30:00
49,39,30,10,4.41,0.28,4.94,3.8,4.3,0.23,4.94,3.8,1.5,0.34,2.26,0.73,0.96,0.34,0.35,0.35,338,3,339,0,60.7,0,60.6,60.6,8/7/2003,2:40:00
49,39,30,10,5.66,0.35,6.09,4.56,4.51,0.27,4.94,3.8,1.91,0.26,2.26,1.12,1.13,0.26,0.35,0.35,333,2,338,0,60.3,0,60.6,60.1,8/7/2003,2:50:00
49,39,30,10,5.53,0.4,6.47,4.94,4.24,0.44,4.94,3.03,1.83,0.31,2.65,1.12,1.1,0.31,0.35,0.35,328,3,334,0,60.3,0,60.6,60.1,8/7/2003,3:00:00
49,39,30,10,4.94,0.2,5.32,4.56,3.86,0.22,4.56,3.41,1.12,0.25,1.88,0.35,0.73,0.25,0.35,0.35,331,3,334,0,60.6,0,60.6,60.1,8/7/2003,3:10:00
49,39,30,10,5.39,0.32,6.09,4.94,4.35,0.32,4.94,3.41,1.48,0.42,2.26,0.73,0.95,0.42,0.35,0.35,337,1,338,0,60.7,0,60.6,60.6,8/7/2003,3:20:00
49,39,30,10,6.22,0.35,7.24,5.32,4.78,0.35,5.71,3.8,2.48,0.47,3.8,1.88,1.3,0.47,0.35,0.35,337,3,344,0,60.7,0,60.6,60.6,8/7/2003,3:30:00
49,39,30,10,6.88,0.4,7.99,5.71,5.14,0.45,6.47,4.17,2.89,0.32,3.8,2.26,1.39,0.32,0.35,0.35,343,4,343,0,60.6,0,60.6,60.1,8/7/2003,3:40:00
49,39,30,10,6.24,0.27,6.85,5.71,4.6,0.25,5.32,4.17,2.52,0.26,3.03,1.88,1.31,0.26,0.35,0.35,345,2,348,0,60.4,0,60.6,60.1,8/7/2003,3:50:00
49,39,30,10,5.83,0.27,6.47,5.32,4.42,0.25,4.94,3.8,2.7,0.28,3.41,1.88,1.35,0.28,0.35,0.35,338,6,349,0,60.7,0,60.6,60.1,8/7/2003,4:00:00
49,39,30,10,5.69,0.26,6.47,4.94,4.48,0.25,4.94,3.8,2.72,0.2,3.03,2.26,1.36,0.2,0.35,0.35,330,1,331,0,60.6,0,60.6,60.1,8/7/2003,4:10:00
49,39,30,10,6.13,0.37,6.85,5.32,4.57,0.25,4.94,4.17,2.57,0.18,3.03,2.26,1.32,0.18,0.35,0.35,335,4,343,0,59.8,0,60.1,59.6,8/7/2003,4:20:00
49,39,30,10,6.25,0.21,6.85,5.71,4.69,0.24,5.32,4.17,2.34,0.24,3.03,1.88,1.26,0.24,0.35,0.35,340,2,338,0,60.1,0,60.1,59.6,8/7/2003,4:30:00
49,39,30,10,5.83,0.4,6.85,4.56,4.43,0.37,5.32,3.41,2.24,0.26,3.03,1.88,1.23,0.26,0.35,0.35,339,4,345,0,60.4,0,60.6,60.1,8/7/2003,4:40:00
49,39,30,10,4.89,0.38,5.71,3.8,3.71,0.32,4.94,3.03,2.32,0.27,3.03,1.88,1.25,0.27,0.35,0.35,329,6,328,0,60.7,0,61.1,60.6,8/7/2003,4:50:00
49,39,30,10,4.78,0.37,6.09,3.8,3.68,0.31,4.56,3.03,2.26,0.31,3.03,1.5,1.24,0.31,0.35,0.35,327,5,339,0,60.6,0,60.6,60.1,8/7/2003,5:00:00
49,39,30,10,5.12,0.27,5.71,4.17,3.86,0.28,4.56,3.03,1.87,0.23,2.26,1.5,1.11,0.23,0.35,0.35,332,2,339,0,60.7,0,60.6,60.6,8/7/2003,5:10:00
49,39,30,10,4.91,0.29,5.71,4.17,3.72,0.18,4.17,3.41,2.22,0.38,3.03,1.12,1.23,0.38,0.35,0.35,327,3,330,0,60.7,0,61.1,60.6,8/7/2003,5:20:00
49,39,30,10,5.46,0.31,6.09,4.56,4,0.25,4.94,3.41,2.37,0.27,3.03,1.5,1.27,0.27,0.35,0.35,329,2,334,0,60.2,0.3,60.6,59.6,8/7/2003,5:30:00
49,39,30,10,5.48,0.4,6.47,4.17,4.24,0.35,4.94,3.41,2.77,0.35,3.41,1.88,1.37,0.35,0.35,0.35,325,3,330,0,59.8,0,60.1,59.6,8/7/2003,5:40:00
49,39,30,10,5.7,0.22,6.47,5.32,4.35,0.26,4.94,3.8,2.52,0.29,3.03,1.88,1.31,0.29,0.35,0.35,338,6,346,0,59.8,0,60.1,59.6,8/7/2003,5:50:00
49,39,30,10,5.91,0.32,6.85,4.94,4.53,0.35,5.71,3.41,2.49,0.45,3.41,1.88,1.3,0.45,0.35,0.35,342,5,346,0,59.7,0,59.6,59.6,8/7/2003,6:00:00
49,39,30,10,6.03,0.35,6.85,4.94,4.8,0.4,6.09,3.8,3.05,0.31,3.8,1.88,1.43,0.31,0.35,0.35,338,4,345,0,60,0.1,60.1,59.6,8/7/2003,6:10:00
49,39,30,10,6.75,0.26,7.24,5.32,5.3,0.32,6.09,4.17,3.31,0.32,4.17,1.88,1.48,0.32,0.35,0.35,343,3,345,0,60,0,60.1,59.6,8/7/2003,6:20:00
49,39,30,10,6.37,0.62,7.61,4.56,5.07,0.59,6.47,3.8,3.22,0.47,4.56,1.88,1.46,0.47,0.35,0.35,348,4,355,0,60.7,0.2,61.6,60.1,8/7/2003,6:30:00
49,39,30,10,5.62,0.47,6.85,4.17,4.54,0.44,5.71,3.41,2.71,0.45,3.8,1.12,1.35,0.45,0.35,0.35,350,4,357,0,61.3,0,62.1,61.1,8/7/2003,6:40:00
49,39,30,10,5.92,0.7,7.61,4.56,4.88,0.7,6.85,3.41,3.15,0.77,4.94,0.35,1.45,0.77,0.35,0.35,350,6,359,0,62.2,0,63.6,61.6,8/7/2003,6:50:00
49,39,30,10,6.15,0.73,7.99,4.17,5.2,0.7,7.24,3.41,3.88,0.7,6.09,2.26,1.58,0.7,0.35,0.35,353,6,359,0,62.8,0,63.6,62.6,8/7/2003,7:00:00
49,39,30,10,5.99,0.83,7.99,4.17,5.11,0.73,6.85,3.41,3.67,0.8,6.09,1.88,1.54,0.8,0.35,0.35,356,5,0,0,63.7,0.3,64.6,63.1,8/7/2003,7:10:00
49,39,30,10,6.62,0.62,7.61,4.56,5.58,0.64,6.85,3.41,4.07,0.73,5.71,1.88,1.6,0.73,0.35,0.35,7,3,0,0,64.3,0.3,65.1,63.6,8/7/2003,7:20:00
49,39,30,10,6.25,0.56,7.24,4.17,5.41,0.54,6.85,3.8,4.01,0.67,5.71,2.26,1.6,0.67,0.35,0.35,10,5,5,0,64.9,0.4,65.6,63.6,8/7/2003,7:30:00
