H49,H39,H30,H10,Mean49,SD49,Max49,Min49,Mean39,SD39,Max39,Min39,Mean30,SD30,Max30,Min30,Mean10,SD10,Max10,Min10,MeanWD,SDWD,MaxWD,MinWD,MeanTemp,SDTemp,MaxTemp,MinTemp,Date,Time
49,39,30,10,3.18,1.18,5.71,0.35,2.89,1.08,6.09,0.73,2.53,0.91,5.71,0.35,1.31,0.91,0.35,0.35,277,22,263,0,78.6,0,79.4,78.3,6/30/2003,13:10:00
49,39,30,10,3.95,0.8,5.71,2.26,3.71,0.83,5.32,1.5,3.4,0.8,5.32,1.5,1.5,0.8,0.35,0.35,267,9,265,0,78.6,0.1,78.9,78.3,6/30/2003,13:20:00
49,39,30,10,1.56,1.04,4.56,0.35,1.24,0.95,3.8,0.35,1.26,0.95,4.17,0.35,0.83,0.95,0.35,0.35,260,12,275,0,79,0.2,79.4,78.3,6/30/2003,13:30:00
49,39,30,10,3.59,0.91,5.71,1.5,3.4,1.04,5.71,1.12,3.22,1.08,5.71,0.73,1.46,1.08,0.35,0.35,272,12,279,0,78.9,0.2,79.4,78.3,6/30/2003,13:40:00
49,39,30,10,2.39,0.47,3.8,1.12,1.87,0.5,3.41,0.73,1.77,0.62,3.8,0.35,1.07,0.62,0.35,0.35,236,22,235,0,79.6,0.3,80.5,78.9,6/30/2003,13:50:00
49,39,30,10,3.6,0.54,4.94,2.26,3.42,0.59,4.56,1.88,3.23,0.67,4.56,1.88,1.46,0.67,0.35,0.35,282,4,279,0,78.1,1.1,80,76.1,6/30/2003,14:00:00
49,39,30,10,2.82,0.62,4.94,1.12,2.45,0.64,4.56,1.12,2.16,0.8,4.94,0.73,1.21,0.8,0.35,0.35,287,19,313,0,78.2,0.6,78.9,76.7,6/30/2003,14:10:00
49,39,30,10,2.21,1.04,4.94,0.35,1.98,1.18,4.56,0.35,1.88,1.18,4.56,0.35,1.11,1.18,0.35,0.35,312,33,264,0,79.4,0.4,80.5,78.9,6/30/2003,14:20:00
49,39,30,10,2.77,0.73,4.56,0.73,2.53,0.77,4.17,0.35,2.39,0.8,3.8,0.35,1.27,0.8,0.35,0.35,260,13,253,0,79.4,0,80,78.9,6/30/2003,14:30:00
49,39,30,10,1.48,0.8,3.41,0.35,1.16,0.8,3.41,0.35,1.19,0.73,2.65,0.35,0.79,0.73,0.35,0.35,275,12,277,0,78.5,0,78.9,77.8,6/30/2003,14:40:00
49,39,30,10,2,1.23,4.56,0.35,1.5,1.34,4.56,0.35,1.28,1.13,4.17,0.35,0.84,1.13,0.35,0.35,293,12,305,0,77.8,0,78.9,77.8,6/30/2003,14:50:00
49,39,30,10,1.96,0.83,3.8,0.35,1.56,0.87,3.41,0.35,1.26,0.91,3.03,0.35,0.83,0.91,0.35,0.35,276,17,279,0,78.9,0.2,79.4,77.8,6/30/2003,15:00:00
49,39,30,10,3.11,1.18,5.71,1.5,2.8,1.4,5.71,0.35,2.57,1.4,5.32,0.35,1.32,1.4,0.35,0.35,246,28,263,0,79.3,0,80,78.9,6/30/2003,15:10:00
49,39,30,10,2.74,0.99,4.56,0.73,2.49,1.08,4.56,0.35,2.19,0.99,4.17,0.35,1.22,0.99,0.35,0.35,245,12,246,0,79.3,0,79.4,78.9,6/30/2003,15:20:00
49,39,30,10,3.33,0.45,4.17,2.26,3.08,0.52,4.56,1.5,2.84,0.54,4.17,1.5,1.38,0.54,0.35,0.35,258,13,259,0,78.5,0.7,79.4,77.2,6/30/2003,15:30:00
49,39,30,10,2.37,0.54,3.8,0.73,2.04,0.64,3.41,0.35,1.79,0.62,3.03,0.35,1.08,0.62,0.35,0.35,299,9,291,0,77.4,0.4,78.9,76.7,6/30/2003,15:40:00
49,39,30,10,2.34,0.45,3.41,1.12,2.08,0.45,3.03,1.12,1.88,0.64,3.41,0.73,1.11,0.64,0.35,0.35,298,13,293,0,79,0,79.4,78.3,6/30/2003,15:50:00
49,39,30,10,2.89,0.34,3.41,1.88,2.69,0.44,3.41,1.12,2.58,0.52,3.41,1.12,1.32,0.52,0.35,0.35,293,10,278,0,79,0,79.4,78.9,6/30/2003,16:00:00
49,39,30,10,2.12,0.54,3.41,1.12,1.78,0.7,3.03,0.35,1.77,0.67,3.03,0.35,1.07,0.67,0.35,0.35,291,8,299,0,79,0,79.4,78.9,6/30/2003,16:10:00
49,39,30,10,1.66,0.45,2.65,0.35,1.32,0.45,2.26,0.35,1.13,0.56,2.26,0.35,0.74,0.56,0.35,0.35,277,18,305,0,79.4,0,80,79.4,6/30/2003,16:20:00
49,39,30,10,1.1,0.26,1.88,0.73,0.69,0.29,1.5,0.35,0.7,0.37,1.88,0.35,0.35,0.37,0.35,0.35,276,2,276,0,79.4,0.1,80,79.4,6/30/2003,16:30:00
49,39,30,10,1.16,0.45,2.26,0.35,0.72,0.47,1.88,0.35,0.77,0.47,2.26,0.35,0.4,0.47,0.35,0.35,269,18,282,0,80,0,80.5,79.4,6/30/2003,16:40:00
49,39,30,10,1.34,0.59,2.65,0.35,1.16,0.59,2.26,0.35,0.99,0.67,3.03,0.35,0.64,0.67,0.35,0.35,206,13,195,0,80.1,0.1,81.1,79.4,6/30/2003,16:50:00
49,39,30,10,0.82,0.42,1.5,0.35,0.53,0.31,1.5,0.35,0.58,0.34,1.88,0.35,0.35,0.34,0.35,0.35,238,19,212,0,80.2,0,80.5,80,6/30/2003,17:00:00
49,39,30,10,0.9,0.8,2.65,0.35,0.64,0.56,2.26,0.35,0.56,0.44,2.26,0.35,0.35,0.44,0.35,0.35,261,21,276,0,81.1,0.4,82.2,80.5,6/30/2003,17:10:00
49,39,30,10,2.24,0.54,3.41,1.12,1.9,0.59,3.03,0.73,1.7,0.54,3.03,0.35,1.05,0.54,0.35,0.35,297,5,290,0,79.8,0.4,81.1,78.9,6/30/2003,17:20:00
49,39,30,10,2.13,0.37,2.65,1.12,1.85,0.44,3.03,0.73,1.93,0.47,3.03,0.73,1.13,0.47,0.35,0.35,303,3,308,0,78.6,0,78.9,78.3,6/30/2003,17:30:00
49,39,30,10,1.72,0.28,2.65,1.12,1.37,0.37,2.26,0.35,1.24,0.28,1.88,0.35,0.82,0.28,0.35,0.35,295,5,286,0,78.7,0,78.9,78.9,6/30/2003,17:40:00
49,39,30,10,1.89,0.28,2.65,1.12,1.39,0.29,2.26,0.73,1.09,0.38,1.88,0.35,0.71,0.38,0.35,0.35,279,10,286,0,78.7,0.1,78.9,78.3,6/30/2003,17:50:00
49,39,30,10,1.68,0.35,2.26,0.73,1.25,0.44,2.26,0.35,0.94,0.44,2.26,0.35,0.59,0.44,0.35,0.35,272,0,273,0,78.3,0,78.9,78.3,6/30/2003,18:00:00
49,39,30,10,1.3,0.26,1.88,0.73,0.82,0.29,1.5,0.35,0.51,0.23,1.12,0.35,0.35,0.23,0.35,0.35,275,2,273,0,78.5,0,78.9,78.3,6/30/2003,18:10:00
49,39,30,10,1.1,0.25,1.5,0.35,0.52,0.23,1.12,0.35,0.57,0.26,1.12,0.35,0.35,0.26,0.35,0.35,276,0,278,0,77.8,0.3,78.3,77.2,6/30/2003,18:20:00
49,39,30,10,1.02,0.21,1.5,0.73,0.36,0.07,0.73,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,276,0,277,0,77.2,0,77.2,77.2,6/30/2003,18:30:00
49,39,30,10,1.08,0.17,1.5,0.73,0.42,0.15,0.73,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,276,0,277,0,77.4,0,77.8,77.2,6/30/2003,18:40:00
49,39,30,10,0.94,0.19,1.12,0.73,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,276,0,278,0,77.2,0,77.8,76.7,6/30/2003,18:50:00
49,39,30,10,0.59,0.23,1.12,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,276,0,278,0,77.1,0,77.2,76.7,6/30/2003,19:00:00
49,39,30,10,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,276,0,0,0,77,0,77.2,76.1,6/30/2003,19:10:00
49,39,30,10,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,276,0,0,0,76.3,0,76.7,75.6,6/30/2003,19:20:00
49,39,30,10,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,276,0,0,0,75.3,0,76.1,75.1,6/30/2003,19:30:00
49,39,30,10,0.37,0.13,1.12,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,271,11,241,0,74.8,0,75.1,74.5,6/30/2003,19:40:00
49,39,30,10,1.2,0.16,1.5,0.73,0.8,0.35,1.5,0.35,0.82,0.31,1.12,0.35,0.47,0.31,0.35,0.35,204,19,229,0,74.7,0,75.1,74.5,6/30/2003,19:50:00
49,39,30,10,1.5,0.17,1.88,1.12,1.08,0.22,1.5,0.73,0.98,0.19,1.5,0.35,0.63,0.19,0.35,0.35,188,1,188,0,74.3,0,74.5,74,6/30/2003,20:00:00
49,39,30,10,1.43,0.15,1.88,1.12,1.16,0.18,1.5,0.73,1.03,0.19,1.5,0.35,0.67,0.19,0.35,0.35,188,2,188,0,73.7,0.2,74.5,73.5,6/30/2003,20:10:00
49,39,30,10,1.45,0.21,1.88,1.12,1.34,0.2,1.88,1.12,0.81,0.2,1.12,0.35,0.46,0.2,0.35,0.35,183,1,183,0,72.7,0,73.5,71.9,6/30/2003,20:20:00
49,39,30,10,1.75,0.18,1.88,1.5,1.72,0.19,2.26,1.5,1.44,0.27,1.88,0.73,0.93,0.27,0.35,0.35,179,3,184,0,71.7,0.1,71.9,71.3,6/30/2003,20:30:00
49,39,30,10,1.52,0.24,1.88,1.12,1.56,0.25,1.88,1.12,1.34,0.23,1.88,1.12,0.88,0.23,0.35,0.35,177,1,175,0,71.5,0,71.9,71.3,6/30/2003,20:40:00
49,39,30,10,2.4,0.7,3.41,1.12,2.33,0.67,3.41,1.12,1.94,0.52,3.03,1.12,1.14,0.52,0.35,0.35,185,6,186,0,71.5,0,71.9,70.8,6/30/2003,20:50:00
49,39,30,10,3.17,0.26,3.8,2.65,3.31,0.38,4.56,2.65,3.23,0.47,4.17,1.88,1.46,0.47,0.35,0.35,193,3,186,0,71.1,0,71.3,70.8,6/30/2003,21:00:00
49,39,30,10,3.44,0.19,3.8,3.03,3.29,0.22,3.8,3.03,3.1,0.24,3.8,2.65,1.44,0.24,0.35,0.35,195,3,191,0,71.1,0.3,71.9,70.8,6/30/2003,21:10:00
49,39,30,10,3.54,0.21,4.17,3.03,3.4,0.24,3.8,3.03,3.05,0.24,3.41,2.26,1.43,0.24,0.35,0.35,194,4,196,0,72,0,72.4,71.9,6/30/2003,21:20:00
49,39,30,10,3.5,0.16,3.8,3.03,3.42,0.2,3.8,3.03,2.71,0.31,3.41,1.5,1.35,0.31,0.35,0.35,187,3,186,0,71.7,0.1,72.4,71.3,6/30/2003,21:30:00
49,39,30,10,3.55,0.18,3.8,3.41,3.6,0.19,3.8,3.41,2.62,0.31,3.41,1.88,1.33,0.31,0.35,0.35,189,3,184,0,71.5,0,71.9,71.3,6/30/2003,21:40:00
49,39,30,10,4.02,0.29,4.94,3.41,3.88,0.27,4.56,3.41,2.77,0.31,3.41,1.88,1.37,0.31,0.35,0.35,192,4,195,0,71.1,0,71.3,70.8,6/30/2003,21:50:00
49,39,30,10,4.43,0.2,4.56,3.8,4.25,0.19,4.56,3.8,3.07,0.26,3.8,2.26,1.43,0.26,0.35,0.35,199,3,199,0,70.9,0,71.3,70.8,6/30/2003,22:00:00
49,39,30,10,4.45,0.19,4.94,4.17,4.38,0.2,4.94,4.17,3.47,0.25,4.17,3.03,1.51,0.25,0.35,0.35,202,3,203,0,70.6,0,70.8,70.8,6/30/2003,22:10:00
49,39,30,10,4.63,0.16,4.94,4.17,4.58,0.15,4.94,4.17,3.63,0.19,3.8,3.41,1.53,0.19,0.35,0.35,205,1,205,0,70,0.2,70.8,69.8,6/30/2003,22:20:00
49,39,30,10,4.47,0.16,4.56,4.17,4.21,0.2,4.56,3.8,3.33,0.35,3.8,2.26,1.48,0.35,0.35,0.35,207,1,207,0,69.2,0.1,69.8,68.7,6/30/2003,22:30:00
49,39,30,10,4.23,0.14,4.56,4.17,4.12,0.14,4.56,3.8,2.63,0.31,3.03,1.5,1.33,0.31,0.35,0.35,210,1,210,0,68.6,0,68.7,68.2,6/30/2003,22:40:00
49,39,30,10,4.56,0.28,4.94,3.8,4.24,0.22,4.56,3.8,2.41,0.23,3.03,1.5,1.28,0.23,0.35,0.35,215,2,217,0,68.5,0,68.7,68.2,6/30/2003,22:50:00
49,39,30,10,4.6,0.18,4.94,4.17,4.18,0.14,4.56,3.8,2.47,0.19,2.65,1.88,1.29,0.19,0.35,0.35,217,1,217,0,68.2,0,68.7,68.2,6/30/2003,23:00:00
49,39,30,10,4.53,0.12,4.94,4.17,4.19,0.14,4.56,3.8,2.53,0.22,3.03,1.88,1.31,0.22,0.35,0.35,219,1,220,0,68.2,0,68.7,68.2,6/30/2003,23:10:00
49,39,30,10,4.54,0.15,4.94,4.17,4.21,0.14,4.56,3.8,2.63,0.23,3.41,1.88,1.33,0.23,0.35,0.35,218,1,220,0,68.5,0,68.7,68.2,6/30/2003,23:20:00
49,39,30,10,4.4,0.19,4.56,4.17,4.04,0.18,4.17,3.8,2.53,0.21,3.03,2.26,1.31,0.21,0.35,0.35,220,2,218,0,68.6,0,68.7,68.7,6/30/2003,23:30:00
49,39,30,10,4.38,0.2,4.94,4.17,3.78,0.2,4.17,3.41,2.51,0.19,3.03,1.88,1.31,0.19,0.35,0.35,224,0,224,0,68.6,0,68.7,68.7,6/30/2003,23:40:00
49,39,30,10,4.01,0.21,4.56,3.8,3.36,0.2,3.8,3.03,2.27,0.21,2.65,1.88,1.24,0.21,0.35,0.35,227,2,226,0,68.6,0,68.7,68.7,6/30/2003,23:50:00
49,39,30,10,3.93,0.18,4.17,3.8,3.17,0.18,3.41,3.03,2.04,0.19,2.26,1.88,1.17,0.19,0.35,0.35,230,0,230,0,68.5,0,68.7,68.2,7/1/2003,0:00:00
49,39,30,10,3.89,0.17,4.17,3.8,3.23,0.19,3.41,3.03,2.11,0.18,2.26,1.88,1.19,0.18,0.35,0.35,230,0,231,0,68.5,0,68.7,68.2,7/1/2003,0:10:00
49,39,30,10,3.87,0.18,4.17,3.41,3.07,0.24,3.41,2.65,1.73,0.34,2.26,0.73,1.06,0.34,0.35,0.35,230,0,231,0,68.5,0,68.7,68.2,7/1/2003,0:20:00
49,39,30,10,3.37,0.23,3.8,3.03,2.28,0.25,3.03,1.88,0.41,0.16,1.12,0.35,0.35,0.16,0.35,0.35,230,0,231,0,67.4,0.1,68.7,66.7,7/1/2003,0:30:00
49,39,30,10,3.32,0.17,3.8,3.03,2.21,0.18,2.65,1.88,0.35,0,0.35,0.35,0.35,0,0.35,0.35,230,0,231,0,66.7,0,67.2,66.7,7/1/2003,0:40:00
49,39,30,10,3.23,0.19,3.41,3.03,2,0.18,2.26,1.88,0.35,0,0.35,0.35,0.35,0,0.35,0.35,230,0,231,0,66.7,0,66.7,66.7,7/1/2003,0:50:00
49,39,30,10,3.21,0.19,3.41,3.03,2.11,0.18,2.26,1.88,0.35,0,0.35,0.35,0.35,0,0.35,0.35,230,0,231,0,66.9,0,67.2,66.7,7/1/2003,1:00:00
49,39,30,10,3.08,0.14,3.41,2.65,1.93,0.23,2.26,1.5,0.35,0,0.35,0.35,0.35,0,0.35,0.35,233,0,232,0,66.9,0,67.2,66.7,7/1/2003,1:10:00
49,39,30,10,2.86,0.19,3.03,2.65,1.54,0.18,1.88,1.12,0.35,0,0.35,0.35,0.35,0,0.35,0.35,233,0,233,0,66.9,0,67.2,66.7,7/1/2003,1:20:00
49,39,30,10,2.9,0.18,3.03,2.65,1.72,0.19,1.88,1.5,0.35,0,0.35,0.35,0.35,0,0.35,0.35,235,2,233,0,67.3,0,67.7,66.7,7/1/2003,1:30:00
49,39,30,10,3,0.12,3.41,2.65,2.03,0.2,2.26,1.5,0.35,0,0.35,0.35,0.35,0,0.35,0.35,237,0,238,0,67.6,0,67.7,67.2,7/1/2003,1:40:00
49,39,30,10,3.13,0.17,3.41,3.03,2.35,0.18,2.65,1.88,0.35,0,0.35,0.35,0.35,0,0.35,0.35,237,0,238,0,66.8,0,67.7,66.7,7/1/2003,1:50:00
49,39,30,10,3.11,0.16,3.41,3.03,2.32,0.15,2.65,1.88,0.35,0.02,0.73,0.35,0.35,0.02,0.35,0.35,237,0,238,0,66.3,0,66.7,66.1,7/1/2003,2:00:00
49,39,30,10,3.2,0.19,3.41,3.03,2.29,0.12,2.65,1.88,0.35,0,0.35,0.35,0.35,0,0.35,0.35,237,0,238,0,66,0,66.7,65.6,7/1/2003,2:10:00
49,39,30,10,2.97,0.16,3.41,2.65,2.11,0.21,2.65,1.88,0.81,0.32,1.5,0.35,0.45,0.32,0.35,0.35,231,1,232,0,66.3,0,66.7,65.6,7/1/2003,2:20:00
49,39,30,10,2.91,0.18,3.03,2.65,2.2,0.15,2.65,1.88,0.38,0.1,0.73,0.35,0.35,0.1,0.35,0.35,231,0,231,0,66.3,0.2,66.7,65.6,7/1/2003,2:30:00
49,39,30,10,2.85,0.19,3.03,2.65,2.02,0.19,2.26,1.5,0.53,0.2,1.12,0.35,0.35,0.2,0.35,0.35,231,0,231,0,65.6,0,66.1,65.6,7/1/2003,2:40:00
49,39,30,10,2.57,0.24,3.03,1.88,1.55,0.29,1.88,0.73,0.36,0.06,0.73,0.35,0.35,0.06,0.35,0.35,231,0,231,0,65.6,0,66.1,65.1,7/1/2003,2:50:00
49,39,30,10,1.96,0.18,2.26,1.5,0.57,0.22,1.12,0.35,0.6,0.32,1.12,0.35,0.35,0.32,0.35,0.35,231,0,232,0,64.1,0.5,65.6,63.6,7/1/2003,3:00:00
49,39,30,10,2.11,0.22,2.65,1.5,0.95,0.31,1.5,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,231,0,231,0,63.6,0,63.6,63.6,7/1/2003,3:10:00
49,39,30,10,2.24,0.11,2.65,1.88,1.32,0.19,1.5,1.12,0.54,0.26,1.12,0.35,0.35,0.26,0.35,0.35,231,0,231,0,63.7,0,63.6,63.6,7/1/2003,3:20:00
49,39,30,10,2.26,0.13,2.65,1.88,1.27,0.19,1.5,0.73,1.42,0.29,1.88,0.73,0.92,0.29,0.35,0.35,231,0,231,0,63.6,0,63.6,63.1,7/1/2003,3:30:00
49,39,30,10,2.25,0.13,2.65,1.88,1.09,0.15,1.5,0.73,1.48,0.19,1.88,1.12,0.95,0.19,0.35,0.35,231,0,231,0,62.8,0,63.6,62.6,7/1/2003,3:40:00
49,39,30,10,2.33,0.17,2.65,1.88,1.17,0.18,1.5,0.73,0.98,0.29,1.5,0.35,0.63,0.29,0.35,0.35,231,0,231,0,63,0.2,63.6,62.6,7/1/2003,3:50:00
49,39,30,10,2.32,0.18,2.65,1.88,1.34,0.26,1.88,0.35,0.85,0.26,1.88,0.35,0.5,0.26,0.35,0.35,231,1,231,0,64.1,0,64.6,63.1,7/1/2003,4:00:00
49,39,30,10,2.18,0.16,2.26,1.88,1.06,0.38,1.88,0.35,1.5,0.42,2.26,0.73,0.96,0.42,0.35,0.35,231,0,231,0,63.5,0,64.1,63.1,7/1/2003,4:10:00
49,39,30,10,2.03,0.18,2.26,1.88,1.56,0.23,1.88,1.12,0.57,0.23,1.12,0.35,0.35,0.23,0.35,0.35,231,0,231,0,63.2,0,63.6,63.1,7/1/2003,4:20:00
49,39,30,10,2.16,0.17,2.26,1.88,1.79,0.17,2.26,1.5,1.1,0.28,1.5,0.35,0.72,0.28,0.35,0.35,230,1,231,0,63.5,0,63.6,63.1,7/1/2003,4:30:00
49,39,30,10,2.13,0.18,2.26,1.88,1.27,0.21,1.88,0.73,1.36,0.29,1.88,0.73,0.89,0.29,0.35,0.35,229,0,229,0,63,0,63.6,62.6,7/1/2003,4:40:00
49,39,30,10,2.02,0.18,2.26,1.88,0.91,0.19,1.12,0.73,1.96,0.29,2.65,1.5,1.14,0.29,0.35,0.35,229,0,230,0,62.5,0,63.1,62.1,7/1/2003,4:50:00
49,39,30,10,1.99,0.18,2.26,1.88,0.76,0.19,1.12,0.35,2.25,0.27,2.65,1.88,1.24,0.27,0.35,0.35,229,0,230,0,62.2,0,62.6,62.1,7/1/2003,5:00:00
49,39,30,10,2.1,0.19,2.26,1.88,1.08,0.18,1.5,0.73,2.15,0.18,2.65,1.88,1.2,0.18,0.35,0.35,229,0,229,0,62.2,0,62.6,62.1,7/1/2003,5:10:00
49,39,30,10,1.93,0.15,2.26,1.5,0.91,0.2,1.5,0.35,2.42,0.19,2.65,2.26,1.28,0.19,0.35,0.35,229,1,229,0,62.3,0,62.6,62.1,7/1/2003,5:20:00
49,39,30,10,1.99,0.18,2.26,1.5,1.28,0.19,1.5,0.73,2.51,0.2,3.03,2.26,1.31,0.2,0.35,0.35,225,0,226,0,62.6,0,63.1,62.1,7/1/2003,5:30:00
49,39,30,10,1.87,0.15,2.26,1.5,1.43,0.26,1.88,0.73,2.46,0.25,3.03,1.5,1.29,0.25,0.35,0.35,213,8,215,0,63,0,63.6,62.6,7/1/2003,5:40:00
49,39,30,10,2.91,0.8,4.94,1.88,3.17,1.13,5.32,1.5,2.52,0.59,3.8,1.5,1.31,0.59,0.35,0.35,178,20,145,0,63.5,0,63.6,63.1,7/1/2003,5:50:00
49,39,30,10,3.14,0.45,4.17,2.65,2.63,0.44,3.41,1.88,1.66,0.26,2.26,1.12,1.03,0.26,0.35,0.35,200,4,191,0,64.2,0.2,65.1,63.6,7/1/2003,6:00:00
49,39,30,10,3.05,0.21,3.41,2.65,2.63,0.25,3.03,2.26,1.25,0.35,2.26,0.73,0.82,0.35,0.35,0.35,211,8,201,0,65.5,0.5,66.7,64.6,7/1/2003,6:10:00
49,39,30,10,2.8,0.19,3.41,2.65,2.33,0.24,3.03,1.5,1,0.35,1.88,0.35,0.65,0.35,0.35,0.35,211,6,218,0,67,0.3,67.7,66.7,7/1/2003,6:20:00
49,39,30,10,1.86,0.42,2.65,0.35,0.48,0.32,1.88,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,208,5,211,0,69.2,0.8,70.8,67.7,7/1/2003,6:30:00
49,39,30,10,0.99,0.5,1.88,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,209,2,213,0,71.5,0.5,72.4,70.8,7/1/2003,6:40:00
49,39,30,10,0.46,0.28,1.5,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,208,0,207,0,72.4,0,72.9,71.9,7/1/2003,6:50:00
49,39,30,10,0.9,0.5,1.88,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,204,0,204,0,74.1,0.7,75.1,72.4,7/1/2003,7:00:00
49,39,30,10,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,0.35,0,0.35,0.35,204,0,0,0,74.1,0,74.5,73.5,7/1/2003,7:10:00
