H57,H47,H35,Mean57,SD57,Max57,Min57,Mean47,SD47,Max47,Min47,Mean35,SD35,Max35,Min35,MeanWD,SDWD,MaxWD,MinWD,MeanTemp,SDTemp,MaxTemp,MinTemp,Date,Time
57,47,35,11.03,0.73,12.59,8.77,10.27,0.8,12.59,8.37,9.12,0.8,11.07,6.85,205,6,204,0,11.4,0,11.6,11,11/17/2010,1:00:00
57,47,35,11.4,0.77,12.96,9.15,10.44,0.83,12.59,8.37,9.2,0.87,11.82,7.24,203,7,208,0,11.2,0,11.3,11,11/17/2010,1:10:00
57,47,35,11.05,0.95,12.96,7.99,10.07,0.99,12.59,7.61,8.8,0.87,11.82,6.85,202,6,199,0,11.1,0,11.3,10.8,11/17/2010,1:20:00
57,47,35,11.87,0.8,13.34,9.15,10.89,0.91,12.96,8.37,9.44,0.87,12.2,7.61,202,6,197,0,10.9,0,11,10.8,11/17/2010,1:30:00
57,47,35,11.64,1.08,13.73,8.37,10.43,1.08,12.96,7.99,9.09,0.83,11.82,7.24,201,6,206,0,10.9,0,11,10.8,11/17/2010,1:40:00
57,47,35,12.09,0.77,13.73,9.92,11.09,0.91,13.34,7.99,9.74,0.95,12.2,6.85,204,7,218,0,11,0,11,10.8,11/17/2010,1:50:00
57,47,35,12.02,0.64,13.34,9.92,11.13,0.73,12.96,9.15,9.93,0.73,12.2,7.99,205,6,211,0,11,0,11,10.8,11/17/2010,2:00:00
57,47,35,12.31,0.56,13.73,10.67,11.37,0.7,12.96,9.15,10.09,0.73,11.82,7.99,207,6,202,0,11,0,11,10.8,11/17/2010,2:10:00
57,47,35,12.27,0.62,13.34,9.92,11.33,0.77,12.96,8.37,10.07,0.73,12.2,7.99,206,6,208,0,10.8,0,11,10.5,11/17/2010,2:20:00
57,47,35,12.47,0.62,14.14,10.67,11.53,0.77,13.34,9.15,10.21,0.8,12.2,7.61,209,6,217,0,10.6,0,10.8,10.5,11/17/2010,2:30:00
57,47,35,11.99,0.8,13.73,9.15,11.05,0.95,13.34,8.37,9.8,0.95,12.2,6.85,212,6,214,0,10.6,0,10.8,10.5,11/17/2010,2:40:00
57,47,35,11.22,0.91,13.34,8.37,10.32,0.95,12.2,7.24,9.08,0.99,11.45,5.71,215,6,224,0,10.4,0,10.5,10.2,11/17/2010,2:50:00
57,47,35,10.61,0.91,13.34,7.99,9.84,0.91,11.82,7.61,8.88,0.8,11.07,6.47,214,6,211,0,10.2,0,10.5,10,11/17/2010,3:00:00
57,47,35,10.17,1.04,12.2,6.85,9.63,1.04,12.2,6.09,8.85,0.83,11.07,6.09,215,6,211,0,10,0,10.2,10,11/17/2010,3:10:00
57,47,35,9.06,1.9,12.2,4.17,8.64,1.67,11.45,3.8,8.06,1.23,11.07,4.56,215,8,208,0,9.9,0,10.2,9.7,11/17/2010,3:20:00
57,47,35,10.39,1.08,12.2,6.85,9.82,0.91,11.82,7.24,8.98,0.83,11.45,6.47,212,6,206,0,9.8,0,10,9.7,11/17/2010,3:30:00
57,47,35,9.56,1.9,12.59,4.56,9.12,1.53,12.2,4.94,8.43,1.18,10.67,4.56,214,7,210,0,9.7,0,10,9.5,11/17/2010,3:40:00
57,47,35,9.96,1.67,12.96,4.56,9.71,1.53,12.2,4.17,9.06,1.04,11.45,4.94,215,6,216,0,9.7,0,10,9.5,11/17/2010,3:50:00
57,47,35,10.03,1.34,12.59,6.85,9.95,1.13,12.59,7.24,9.3,0.87,11.82,7.24,215,5,215,0,9.8,0,10,9.7,11/17/2010,4:00:00
57,47,35,7.14,1.18,11.45,4.56,7.07,1.4,11.07,3.8,7.7,1.13,10.29,4.17,221,7,226,0,9.7,0,10,9.5,11/17/2010,4:10:00
57,47,35,6.09,0.67,7.99,4.17,5.25,0.67,7.24,3.41,5.97,0.95,8.37,3.8,224,9,227,0,9.5,0.1,9.7,9.2,11/17/2010,4:20:00
57,47,35,6.14,0.8,8.77,4.17,5.2,0.64,7.24,3.8,5.55,0.87,7.24,3.03,223,9,217,0,9.2,0,9.2,9.2,11/17/2010,4:30:00
57,47,35,5.59,0.73,8.37,3.8,5.08,0.67,6.85,2.65,5.11,0.87,7.24,3.41,223,10,227,0,9.1,0,9.2,8.9,11/17/2010,4:40:00
57,47,35,5.29,0.8,7.99,3.41,4.71,0.7,6.47,3.03,5.26,0.87,7.24,3.41,224,10,213,0,8.8,0,9.2,8.7,11/17/2010,4:50:00
57,47,35,4.78,0.7,6.85,3.41,4.43,0.7,6.85,3.03,5.08,0.83,7.61,3.41,224,10,224,0,8.5,0,8.9,8.2,11/17/2010,5:00:00
57,47,35,5.25,0.8,7.61,3.41,4.88,0.73,7.99,3.03,5.35,0.83,7.61,3.41,223,10,251,0,8.2,0,8.4,8.2,11/17/2010,5:10:00
57,47,35,5.25,0.77,8.37,3.8,5.11,0.83,7.99,3.03,5.86,1.04,8.37,3.8,223,10,216,0,8.3,0,8.4,8.2,11/17/2010,5:20:00
57,47,35,4.89,0.91,7.61,3.03,4.93,0.91,7.61,2.65,6.02,0.99,9.15,3.41,226,11,234,0,8.2,0,8.4,8.2,11/17/2010,5:30:00
57,47,35,7.3,1.23,10.67,3.8,6.81,1.23,9.92,3.41,6.77,0.95,9.15,4.17,233,9,244,0,8,0,8.2,7.9,11/17/2010,5:40:00
57,47,35,7.84,0.99,10.29,4.94,6.94,0.99,9.92,4.17,6.47,0.95,8.77,4.17,233,11,238,0,7.8,0,7.9,7.7,11/17/2010,5:50:00
57,47,35,8.11,0.95,11.07,6.09,7.21,0.95,9.92,3.8,6.56,0.83,8.77,4.17,236,11,245,0,7.6,0,7.9,7.4,11/17/2010,6:00:00
57,47,35,7.8,0.95,10.67,4.94,6.76,0.95,9.54,4.17,6.4,0.83,8.37,4.17,236,10,232,0,7.4,0,7.7,7.4,11/17/2010,6:10:00
57,47,35,8.43,1.18,11.07,5.32,7.47,1.18,10.29,4.56,6.74,0.91,9.15,3.8,242,9,234,0,7.3,0,7.7,7.2,11/17/2010,6:20:00
57,47,35,10.27,0.56,12.59,8.77,9.51,0.5,11.07,7.61,8.83,0.67,10.67,6.47,249,4,250,0,7.1,0,7.4,7.2,11/17/2010,6:30:00
57,47,35,9.35,0.83,11.82,6.47,8.47,0.91,11.07,6.47,7.28,0.8,9.54,5.71,245,7,245,0,7.5,0.1,7.7,7.2,11/17/2010,6:40:00
57,47,35,8.94,1.47,11.82,5.32,8.48,1.34,11.45,4.56,7.49,1.18,9.92,4.56,270,51,249,0,7.4,0,7.9,7.2,11/17/2010,6:50:00
57,47,35,6.22,1.04,10.29,4.17,6.14,1.13,10.29,3.8,5.88,1.23,10.29,2.65,333,21,357,0,7.7,0.3,8.2,7.2,11/17/2010,7:00:00
57,47,35,7.08,0.77,8.77,5.32,6.57,0.8,8.37,4.94,5.7,0.7,7.61,3.8,311,27,345,0,7,0,7.4,6.9,11/17/2010,7:10:00
57,47,35,7.85,0.5,8.77,6.09,7.55,0.52,9.15,6.09,6.69,0.62,8.37,4.56,300,11,293,0,7.6,0.4,8.4,7.2,11/17/2010,7:20:00
57,47,35,7.69,0.91,10.67,5.71,7.23,0.95,10.67,4.56,6.36,0.99,11.45,3.41,300,7,317,0,9.4,0.4,10.2,8.4,11/17/2010,7:30:00
57,47,35,8.29,1.04,11.45,5.71,7.84,1.08,10.67,5.32,6.88,1.04,9.15,4.17,294,9,279,0,10.8,0,11,10.2,11/17/2010,7:40:00
57,47,35,9.31,1.04,12.2,6.47,8.73,0.99,11.45,6.47,7.36,1.08,10.67,4.56,287,9,288,0,11,0,11.3,10.5,11/17/2010,7:50:00
57,47,35,8.31,1.29,11.45,5.32,7.65,1.23,10.67,3.8,6.51,1.08,9.54,3.8,286,9,293,0,11.4,0.1,11.8,11,11/17/2010,8:00:00
57,47,35,9.64,1.04,12.2,6.47,8.94,1.13,11.82,5.32,7.52,1.23,11.45,4.17,294,9,285,0,11.8,0,11.8,11.6,11/17/2010,8:10:00
57,47,35,9.91,1.53,14.52,6.85,9.52,1.47,13.73,6.85,8.58,1.47,12.96,4.94,310,10,304,0,11.9,0,12.1,11.6,11/17/2010,8:20:00
57,47,35,9.12,1.13,11.82,5.71,8.76,1.04,11.82,6.47,8.16,1.13,11.45,5.32,319,8,317,0,12,0,12.4,11.8,11/17/2010,8:30:00
57,47,35,8.96,1.34,12.96,5.71,8.66,1.29,12.2,5.71,8.01,1.34,11.82,4.56,335,9,344,0,12.8,0.2,13.4,12.1,11/17/2010,8:40:00
57,47,35,12.2,2.26,17.2,7.24,11.94,2.26,16.79,6.47,11.47,2.26,16.05,6.47,343,14,340,0,13.4,0,13.7,13.2,11/17/2010,8:50:00
57,47,35,12.53,2.07,17.94,8.37,12.33,2.16,17.94,7.61,11.96,2.36,17.94,6.47,345,8,343,0,13.7,0,14.2,13.7,11/17/2010,9:00:00
57,47,35,11.9,1.53,15.63,7.24,11.72,1.47,15.27,6.85,11.36,1.67,14.87,6.85,342,6,349,0,14,0,14.2,14,11/17/2010,9:10:00
57,47,35,12.16,1.29,15.63,9.15,12.01,1.29,15.63,7.99,11.69,1.34,14.87,8.37,340,7,346,0,14.2,0,14.5,14.2,11/17/2010,9:20:00
57,47,35,12.88,1.23,16.05,9.15,12.66,1.29,16.05,8.77,12.55,1.23,16.05,9.54,339,7,353,0,14.2,0,14.5,14.2,11/17/2010,9:30:00
57,47,35,12.06,1.23,14.52,7.24,11.98,1.23,14.52,7.61,11.75,1.34,14.52,6.85,338,9,323,0,14.5,0,14.8,14.5,11/17/2010,9:40:00
57,47,35,11.28,1.98,16.79,6.85,11.13,2.07,16.79,7.24,10.76,2.26,16.79,6.47,338,8,333,0,14.9,0.2,15.3,14.5,11/17/2010,9:50:00
57,47,35,12.5,1.9,16.79,7.99,12.21,1.82,16.79,7.99,11.91,1.98,16.79,6.47,344,11,345,0,14.9,0.1,15.3,14.8,11/17/2010,10:00:00
57,47,35,12.17,1.82,17.2,7.99,11.98,1.82,16.79,7.24,11.79,1.98,16.05,7.24,340,13,343,0,15.3,0,15.6,15.1,11/17/2010,10:10:00
57,47,35,12.36,1.6,15.27,7.61,12.1,1.53,15.63,7.24,11.64,1.67,14.52,5.71,345,8,347,0,15.1,0.1,15.6,14.8,11/17/2010,10:20:00
57,47,35,12.71,2.07,16.4,7.24,12.46,2.16,16.79,6.85,12.06,2.26,16.4,6.09,341,9,337,0,15.6,0,15.9,15.3,11/17/2010,10:30:00
57,47,35,14.2,1.74,18.33,9.92,13.84,1.82,18.33,8.77,13.4,2.07,19.07,7.24,338,8,331,0,15.3,0,15.6,15.3,11/17/2010,10:40:00
57,47,35,13.26,1.9,17.2,8.37,12.96,1.9,17.57,8.77,12.52,2.07,16.79,7.24,335,7,349,0,15.7,0.1,16.2,15.3,11/17/2010,10:50:00
57,47,35,13.52,1.29,16.05,10.67,13.33,1.34,16.4,9.92,13.05,1.34,16.05,9.54,332,6,333,0,15.8,0,16.2,15.6,11/17/2010,11:00:00
57,47,35,10.67,1.6,14.14,5.32,10.47,1.74,14.14,4.94,10.05,1.98,14.52,4.56,333,8,312,0,16.4,0.3,17,15.6,11/17/2010,11:10:00
57,47,35,10.61,1.29,13.73,7.24,10.59,1.29,13.34,7.24,10.11,1.34,12.96,6.09,327,13,306,0,16.8,0,17,16.7,11/17/2010,11:20:00
57,47,35,11.12,1.6,14.14,7.24,10.96,1.53,14.52,7.24,10.33,1.82,14.87,5.32,332,10,333,0,16.9,0.1,17.3,16.7,11/17/2010,11:30:00
57,47,35,10.64,1.29,13.34,6.85,10.48,1.4,13.34,6.85,10.07,1.6,12.96,5.32,327,10,329,0,16.9,0.1,17.6,16.5,11/17/2010,11:40:00
57,47,35,11.22,1.6,14.87,6.85,11.09,1.67,14.52,6.85,10.75,1.74,14.52,6.09,340,9,350,0,16.9,0.1,17.3,16.7,11/17/2010,11:50:00
57,47,35,12.15,1.18,15.63,8.77,11.91,1.18,15.63,7.24,11.58,1.18,14.52,7.61,338,10,341,0,16.9,0,17,16.7,11/17/2010,12:00:00
57,47,35,11.06,1.67,15.27,7.61,10.85,1.67,15.27,6.47,10.46,1.74,14.52,6.47,341,9,357,0,17,0,17.3,16.7,11/17/2010,12:10:00
57,47,35,10.85,1.29,13.73,6.85,10.64,1.34,13.34,7.24,10.29,1.4,12.96,5.71,336,10,349,0,17.2,0,17.6,17,11/17/2010,12:20:00
57,47,35,10.17,1.74,14.52,6.09,9.96,1.74,14.14,6.09,9.5,1.9,13.73,4.94,331,12,337,0,17.6,0.1,17.9,17,11/17/2010,12:30:00
57,47,35,11.64,1.53,15.63,7.61,11.42,1.53,16.05,7.24,10.81,1.82,14.87,5.71,332,11,337,0,17.4,0,17.9,17.3,11/17/2010,12:40:00
57,47,35,11.33,1.9,14.87,6.85,11.14,1.9,14.87,6.85,10.66,1.9,14.52,6.09,331,10,343,0,17.5,0.1,17.9,17,11/17/2010,12:50:00
57,47,35,11.33,1.47,15.27,7.61,11.22,1.47,14.52,7.24,10.78,1.67,14.52,6.47,335,11,346,0,17.7,0,17.9,17.3,11/17/2010,13:00:00
57,47,35,11.98,1.4,15.27,7.24,11.9,1.34,15.27,7.61,11.53,1.53,15.27,6.85,335,10,353,0,17.8,0,17.9,17.6,11/17/2010,13:10:00
57,47,35,12.43,1.74,16.05,7.61,12.17,1.74,16.05,6.85,11.79,1.82,16.4,7.61,344,11,349,0,17.6,0.2,17.9,17,11/17/2010,13:20:00
57,47,35,10.73,1.6,14.52,6.47,10.49,1.53,15.27,5.71,10.1,1.67,14.52,4.17,338,14,357,0,17.6,0.2,17.9,17,11/17/2010,13:30:00
57,47,35,12.93,1.6,16.05,8.37,12.65,1.6,15.63,8.37,12.31,1.74,15.63,6.85,346,12,345,0,17.6,0.1,17.9,17,11/17/2010,13:40:00
57,47,35,12.82,1.6,16.4,8.37,12.58,1.53,16.79,7.61,12.14,1.74,16.05,6.85,340,11,337,0,17.3,0,17.6,17,11/17/2010,13:50:00
57,47,35,11.34,1.74,16.05,7.24,11.24,1.74,16.05,6.85,10.99,1.9,16.4,6.85,337,11,334,0,17.6,0,17.9,17.3,11/17/2010,14:00:00
57,47,35,14.04,1.53,17.57,10.29,13.72,1.47,17.2,10.29,13.2,1.74,17.57,7.24,338,8,323,0,17.1,0.1,17.3,16.7,11/17/2010,14:10:00
57,47,35,12.32,1.6,16.05,8.77,12.15,1.74,16.05,7.99,11.84,1.82,15.63,6.09,341,10,348,0,17.2,0,17.3,17,11/17/2010,14:20:00
57,47,35,10.71,1.47,14.87,7.61,10.57,1.53,14.87,6.85,10.21,1.74,14.87,6.09,336,12,322,0,17.3,0,17.9,17,11/17/2010,14:30:00
57,47,35,12.01,1.34,15.27,8.77,11.95,1.4,15.27,8.77,11.69,1.74,15.63,7.24,340,14,348,0,17.4,0,17.9,17,11/17/2010,14:40:00
57,47,35,11.93,1.82,15.63,6.47,11.62,1.82,15.27,5.71,11.3,1.98,16.05,5.32,337,14,331,0,17.1,0,17.3,16.7,11/17/2010,14:50:00
57,47,35,11.64,1.29,14.87,7.61,11.59,1.34,15.63,7.99,11.28,1.53,14.87,6.85,333,8,336,0,17.2,0,17.3,17,11/17/2010,15:00:00
57,47,35,10.76,1.4,14.52,7.24,10.64,1.4,14.52,6.85,10.36,1.4,14.14,6.85,343,11,345,0,17.3,0,17.6,17,11/17/2010,15:10:00
57,47,35,11.87,1.82,16.79,7.61,11.7,1.9,17.2,7.61,11.45,2.07,17.57,6.85,343,10,348,0,17.2,0,17.3,16.7,11/17/2010,15:20:00
57,47,35,11.27,1.4,14.14,7.61,11.05,1.4,14.52,7.99,10.83,1.47,14.52,6.09,347,14,340,0,16.9,0,17,16.7,11/17/2010,15:30:00
57,47,35,11.97,2.16,16.4,6.85,11.73,2.26,16.4,6.47,11.24,2.26,16.05,5.32,337,9,322,0,16.9,0.1,17.3,16.7,11/17/2010,15:40:00
57,47,35,10.93,1.6,14.87,7.24,10.55,1.67,15.27,6.85,9.87,1.74,15.27,6.09,342,11,357,0,16.7,0,16.7,16.5,11/17/2010,15:50:00
57,47,35,11.89,1.4,15.27,7.61,11.56,1.4,15.27,7.99,11.36,1.53,15.27,6.09,342,9,331,0,16.3,0,16.5,15.9,11/17/2010,16:00:00
57,47,35,10.53,1.13,13.34,7.99,10.33,1.13,13.34,7.24,9.98,1.23,13.73,6.47,342,11,341,0,16.3,0,16.5,16.2,11/17/2010,16:10:00
57,47,35,11.74,1.34,14.87,7.99,11.45,1.4,14.87,7.99,11.23,1.53,15.27,6.85,346,13,343,0,16.2,0,16.5,15.9,11/17/2010,16:20:00
57,47,35,11.78,1.18,14.52,9.15,11.51,1.18,14.52,8.77,11.33,1.18,14.52,8.77,356,20,354,0,15.8,0.1,16.2,15.6,11/17/2010,16:30:00
57,47,35,10.75,1.18,13.34,7.24,10.39,1.23,13.34,6.85,10.07,1.34,13.34,6.85,345,16,353,0,15.6,0,15.6,15.3,11/17/2010,16:40:00
57,47,35,10.87,1.13,13.34,6.47,10.61,1.18,12.96,7.24,10.39,1.34,13.34,6.47,1,14,8,0,15.3,0.1,15.6,15.1,11/17/2010,16:50:00
57,47,35,11.32,1.4,14.14,7.99,10.99,1.47,14.14,7.61,10.85,1.47,14.14,6.85,0,16,355,0,14.8,0.2,15.3,14.5,11/17/2010,17:00:00
57,47,35,11.63,1.47,14.52,7.61,11.35,1.53,14.14,7.24,11.16,1.67,14.52,6.85,6,9,357,0,14.2,0,14.8,14.2,11/17/2010,17:10:00
57,47,35,9.81,1.04,11.82,7.24,9.46,1.18,12.2,6.85,9.26,1.23,11.82,6.09,1,17,8,0,13.8,0.2,14.2,13.7,11/17/2010,17:20:00
57,47,35,10.32,1.4,13.34,6.85,9.94,1.47,12.96,6.47,9.67,1.47,12.59,6.47,359,21,5,0,13.2,0,13.7,13.2,11/17/2010,17:30:00
57,47,35,10.19,0.95,12.59,7.99,9.72,0.95,12.2,7.24,9.33,0.99,11.82,6.85,358,14,7,0,12.8,0.1,13.2,12.4,11/17/2010,17:40:00
57,47,35,8.21,0.91,10.29,6.09,7.79,0.87,9.92,5.71,7.4,0.95,9.92,5.32,0,17,0,0,12.4,0,12.6,12.1,11/17/2010,17:50:00
57,47,35,8.39,1.23,11.45,5.32,8.02,1.18,11.07,5.32,7.74,1.18,11.07,4.94,1,26,351,0,12.1,0,12.4,11.8,11/17/2010,18:00:00
57,47,35,8.45,1.08,11.45,6.09,8.13,1.04,11.07,5.71,7.81,1.04,10.29,5.32,359,15,357,0,11.9,0,12.1,11.6,11/17/2010,18:10:00
57,47,35,7.92,1.04,11.45,6.09,7.53,0.95,11.07,5.71,7.14,0.95,9.54,4.94,2,13,354,0,11.4,0,11.8,11.3,11/17/2010,18:20:00
57,47,35,8.6,0.99,12.2,6.47,8.14,1.04,11.45,5.32,7.9,1.04,10.67,5.32,1,16,0,0,11.5,0,11.8,11.3,11/17/2010,18:30:00
57,47,35,8.85,0.99,11.45,6.85,8.43,0.99,11.07,6.09,8,0.87,10.29,6.09,1,14,345,0,11.4,0,11.3,11.3,11/17/2010,18:40:00
57,47,35,7.88,0.87,9.92,5.71,7.44,0.83,9.92,5.71,6.96,0.83,9.15,4.56,10,9,0,0,11,0,11.3,10.8,11/17/2010,18:50:00
57,47,35,7.64,0.8,9.92,5.71,7.17,0.87,9.54,4.94,6.49,0.91,9.54,4.56,20,7,21,0,10.6,0.1,11,10.2,11/17/2010,19:00:00
57,47,35,7.99,0.54,9.54,6.85,7.53,0.54,9.15,6.09,6.99,0.64,8.77,5.32,16,4,15,0,10.1,0.1,10.5,9.7,11/17/2010,19:10:00
57,47,35,7.48,0.37,8.77,6.47,7.07,0.35,7.99,6.09,6.6,0.38,7.61,5.71,22,3,28,0,9.6,0.1,10,9.2,11/17/2010,19:20:00
57,47,35,8.18,0.62,10.29,6.85,7.68,0.56,9.92,6.47,7.13,0.56,9.15,5.32,22,5,23,0,9.3,0,9.7,9.2,11/17/2010,19:30:00
57,47,35,9.01,0.73,10.67,6.85,8.46,0.77,10.67,6.09,7.86,0.83,10.29,5.71,13,5,15,0,9.3,0,9.7,9.2,11/17/2010,19:40:00
57,47,35,8.87,0.62,10.29,7.24,8.23,0.64,9.92,6.85,7.52,0.7,9.15,5.71,18,5,20,0,9,0,9.2,8.9,11/17/2010,19:50:00
57,47,35,8.47,0.62,9.92,6.85,7.94,0.64,9.54,6.09,7.23,0.67,8.77,5.32,22,4,24,0,8.6,0.1,8.9,8.4,11/17/2010,20:00:00
57,47,35,8.51,0.67,10.29,6.85,7.92,0.73,9.54,6.47,7.11,0.8,9.54,5.32,25,5,35,0,8.2,0,8.4,7.9,11/17/2010,20:10:00
57,47,35,8.23,0.83,10.29,5.71,7.72,0.83,9.92,5.32,6.99,0.95,9.15,4.94,33,7,31,0,8,0,8.2,7.9,11/17/2010,20:20:00
57,47,35,7.72,0.83,9.92,5.71,7.24,0.83,9.15,4.94,6.64,0.8,8.37,4.94,31,7,32,0,7.9,0,8.2,7.7,11/17/2010,20:30:00
57,47,35,7.52,0.77,9.54,6.09,7.14,0.7,9.15,5.32,6.49,0.8,8.37,4.17,32,7,16,0,7.7,0,7.9,7.4,11/17/2010,20:40:00
57,47,35,7.36,0.73,9.54,5.71,7.06,0.8,9.15,4.94,6.68,0.83,9.15,4.17,29,8,25,0,7.6,0,7.7,7.4,11/17/2010,20:50:00
57,47,35,7.06,0.67,8.77,5.32,6.59,0.73,8.37,4.94,6.09,0.73,8.37,4.17,26,7,35,0,7.3,0.1,7.7,7.2,11/17/2010,21:00:00
57,47,35,6.53,0.7,7.99,4.17,6.03,0.77,7.99,4.17,5.45,0.73,7.61,3.8,24,6,14,0,7,0,7.4,6.9,11/17/2010,21:10:00
57,47,35,6.02,0.5,7.61,4.94,5.65,0.5,7.24,4.17,5.11,0.44,6.09,4.17,25,5,21,0,6.7,0.1,6.9,6.4,11/17/2010,21:20:00
57,47,35,6.14,0.52,7.24,4.94,5.73,0.5,6.85,4.56,5.23,0.47,6.85,4.17,24,5,30,0,6.5,0,6.7,6.4,11/17/2010,21:30:00
57,47,35,5.3,0.44,6.47,4.17,4.94,0.44,6.09,3.8,4.56,0.38,5.32,3.41,24,5,24,0,6.4,0,6.7,6.1,11/17/2010,21:40:00
57,47,35,5.61,0.47,6.85,4.56,5.12,0.52,6.47,3.8,4.68,0.44,5.71,3.8,23,5,22,0,6.1,0,6.4,5.9,11/17/2010,21:50:00
57,47,35,5.88,0.62,7.99,4.56,5.37,0.52,6.85,4.17,4.85,0.47,6.47,3.8,25,5,28,0,6,0,6.1,5.9,11/17/2010,22:00:00
57,47,35,6.04,0.56,7.24,4.56,5.56,0.54,7.24,4.17,4.91,0.62,7.24,3.41,30,6,28,0,6,0,6.4,5.9,11/17/2010,22:10:00
57,47,35,5.95,0.64,7.99,4.56,5.58,0.67,7.24,3.8,5.06,0.67,6.85,3.03,30,7,24,0,6.1,0,6.4,5.9,11/17/2010,22:20:00
57,47,35,5.63,0.67,7.61,4.17,5.19,0.64,6.85,3.8,4.7,0.54,6.09,3.41,32,8,29,0,6,0,6.1,5.9,11/17/2010,22:30:00
57,47,35,6.17,0.45,7.24,4.94,5.63,0.42,6.85,4.56,4.99,0.45,6.47,3.8,30,8,39,0,5.8,0,5.9,5.6,11/17/2010,22:40:00
57,47,35,6.04,0.29,6.85,5.32,5.43,0.32,6.09,4.56,4.73,0.35,5.71,3.8,25,5,26,0,5.5,0,5.9,5.4,11/17/2010,22:50:00
57,47,35,6.62,0.44,7.61,5.71,5.92,0.45,6.85,4.94,5.2,0.45,6.47,4.17,23,6,16,0,5.3,0,5.6,5.2,11/17/2010,23:00:00
57,47,35,5.45,0.77,7.24,3.41,4.85,0.77,6.47,3.41,4.22,0.59,5.32,2.65,41,8,24,0,5.4,0,5.6,5.4,11/17/2010,23:10:00
57,47,35,5.77,0.54,7.24,4.17,5.29,0.52,6.85,4.17,4.63,0.52,6.09,3.41,39,6,32,0,5,0.1,5.4,4.9,11/17/2010,23:20:00
57,47,35,6.19,0.52,7.61,4.56,5.74,0.54,6.85,4.17,5.12,0.5,6.09,3.8,42,5,35,0,5,0,5.4,4.9,11/17/2010,23:30:00
57,47,35,5.69,0.42,6.85,4.56,5.27,0.44,6.09,3.8,4.68,0.44,5.71,3.41,46,5,41,0,4.8,0,4.9,4.7,11/17/2010,23:40:00
57,47,35,5.44,0.44,6.47,4.17,5.11,0.47,6.09,3.8,4.68,0.5,5.71,3.41,49,3,53,0,4.8,0,4.9,4.7,11/17/2010,23:50:00
57,47,35,5.53,0.56,6.85,4.17,5.16,0.64,6.47,3.41,4.54,0.59,5.71,3.41,52,3,51,0,4.6,0,4.7,4.4,11/18/2010,0:00:00
57,47,35,6.38,0.44,7.61,5.32,6.03,0.4,7.24,5.32,5.53,0.35,6.85,4.56,46,3,42,0,4.4,0,4.7,4.4,11/18/2010,0:10:00
57,47,35,7.22,0.42,8.37,6.47,6.85,0.45,7.99,5.71,6.27,0.52,7.61,4.94,44,4,42,0,4.7,0,4.9,4.4,11/18/2010,0:20:00
57,47,35,6.6,0.38,7.61,5.71,6.21,0.37,7.24,5.32,5.75,0.4,6.85,4.56,44,3,46,0,4.8,0,4.9,4.7,11/18/2010,0:30:00
57,47,35,5.13,0.34,6.09,4.56,4.83,0.37,5.71,4.17,4.43,0.35,5.71,3.41,45,3,42,0,4.5,0.1,4.9,4.4,11/18/2010,0:40:00
57,47,35,4.72,0.35,5.71,4.17,4.44,0.35,5.32,3.8,4.22,0.35,4.94,3.41,46,3,45,0,4.1,0,4.4,3.9,11/18/2010,0:50:00
57,47,35,4.78,0.22,5.32,4.17,4.49,0.23,4.94,3.8,4.27,0.24,4.56,3.41,39,2,41,0,3.9,0,4.2,3.7,11/18/2010,1:00:00
57,47,35,5.16,0.25,5.71,4.56,4.86,0.26,5.32,4.17,4.46,0.27,4.94,3.8,38,2,32,0,3.7,0,4.2,3.4,11/18/2010,1:10:00
57,47,35,5.34,0.28,6.09,4.56,5.12,0.27,5.71,4.56,4.77,0.28,5.32,4.17,37,2,35,0,3.5,0,3.7,3.4,11/18/2010,1:20:00
57,47,35,6.24,0.44,7.24,5.32,6,0.4,6.85,5.32,5.71,0.37,6.47,4.94,39,2,34,0,3.4,0,3.7,3.2,11/18/2010,1:30:00
57,47,35,6.22,0.47,7.24,5.32,5.92,0.45,6.85,4.94,5.53,0.44,6.47,4.94,37,4,36,0,3.5,0,3.7,3.2,11/18/2010,1:40:00
57,47,35,5.65,0.18,6.09,5.32,5.36,0.18,5.71,4.94,4.96,0.17,5.32,4.56,31,3,30,0,3.1,0,3.4,2.9,11/18/2010,1:50:00
57,47,35,5.54,0.27,6.09,4.94,5.35,0.29,6.09,4.56,4.95,0.31,5.71,4.17,39,2,38,0,2.9,0,3.2,2.7,11/18/2010,2:00:00
57,47,35,5.39,0.31,5.71,4.56,5.31,0.19,5.71,4.56,4.76,0.28,5.32,3.8,41,3,39,0,2.8,0,2.9,2.7,11/18/2010,2:10:00
57,47,35,4.74,0.25,5.32,4.17,4.89,0.35,5.32,3.8,4.43,0.5,4.94,3.41,42,3,40,0,2.7,0,2.9,2.5,11/18/2010,2:20:00
57,47,35,4.7,0.29,5.32,4.17,4.25,0.32,4.94,3.41,3.39,0.38,4.17,2.26,52,5,51,0,2.5,0,2.7,2.5,11/18/2010,2:30:00
57,47,35,4.34,0.25,4.94,3.8,3.83,0.35,4.56,2.65,2.97,0.42,3.8,1.88,60,5,58,0,2.6,0,2.9,2.5,11/18/2010,2:40:00
57,47,35,4.18,0.34,4.94,3.41,3.86,0.29,4.56,3.41,3.32,0.34,4.17,2.65,58,5,57,0,2.6,0,2.9,2.5,11/18/2010,2:50:00
